Product_Name,Brand,Price,Reviews,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
Japanese Chocolate Egg Roll Limited Edition 7pc,yoku moku,19.99,2,Japan,5,Yami,Rice Crust,400,1600,7996
Waffle Knot Coffee 32 pc 256g,june 1st,19.99,3,Taiwan,5,Yami,Rice Crust,400,1600,7996
Peacock Wafer Roll Egg Pudding Flavor 63g,peacock brand herbs,3.29,0,Mainland China,0,Yami,Rice Crust,400,1600,1316
Coconut Flavour Wafers 700g,garden,12.99,0,Hong Kong,0,Yami,Rice Crust,400,1600,5196
Sesame Bars 220g,zhimaguan,3.29,12,Mainland China,4.2,Yami,Rice Crust,400,1600,1316
Musang King Durian Flavor Egg Roll 64g,kaluokaman,1.59,0,Mainland China,0,Yami,Rice Crust,400,1600,636
Lucky Package 1158g,yifen,27.38,0,Mainland China,0,Yami,Rice Crust,400,1600,10952
BACKERY Phoenix Egg Rolls 300g,choi heong yuen bakery,13.49,13,Macao,4.8,Yami,Rice Crust,200,800,2698
Year of Tiger Special Edition Salted Egg Yolk Crispy Egg Rolls 308g*2,kaluokaman,8.49,0,Mainland China,0,Yami,Rice Crust,400,1600,3396
AJI Egg Roll White Peach Flavor 218g,aji,6.79,0,Mainland China,0,Yami,Rice Crust,300,1200,2037
CHIO HEONG YUEN Mini Egg Roll 150g,choi heong yuen bakery,7.99,24,Macao,4.7,Yami,Rice Crust,400,1600,3196
Strawberry Flavour Wafers 700g,garden,12.99,0,Hong Kong,0,Yami,Rice Crust,400,1600,5196
Millet Crisp Cumin Flavor 105g,haobalaiba,1.69,0,Mainland China,0,Yami,Rice Crust,400,1600,676
Waffle Knot Sesame 32pc 256g,june 1st,19.99,3,Taiwan,4.3,Yami,Rice Crust,400,1600,7996
Chocolate Flavour Wafers Tin 700g,garden,12.99,1,Hong Kong,5,Yami,Rice Crust,400,1600,5196
June 1 Waffle Knot Assam Black tea 32 pc,june 1st,19.99,0,Taiwan,0,Yami,Rice Crust,400,1600,7996
Peanut Flavour Wafers Tin 700g,garden,12.99,0,Hong Kong,0,Yami,Rice Crust,400,1600,5196
Fried Dough Twist White Sesame Flavor 420g,other brands,5.39,1,Unclear,4,Yami,Rice Crust,400,1600,2156
Peanut Flavour Wafers Tin 700g,garden,12.99,0,Hong Kong,0,Yami,Rice Crust,400,1600,5196
June 1 Waffle Knot Assam Black tea 32 pc,june 1st,19.99,0,Taiwan,0,Yami,Rice Crust,400,1600,7996
GAVOTTES Crepes Gift Box 1500g,gavottes,34.99,0,France,0,Yami,Rice Crust,400,1600,13996
Cheese Filled Egg Rolls 220g,huamei,5.49,0,Mainland China,0,Yami,Rice Crust,400,1600,2196
Wafer White Chocolate 57g,bourbon,3.29,0,Japan,0,Yami,Rice Crust,400,1600,1316
Small Fried Dough Twist Sweet Sesame Flavor 250g,zhongwang,3.29,0,Mainland China,0,Yami,Rice Crust,400,1600,1316
"Energy 99 Sticks, Egg Yolk 150g",pei tien,2.49,0,Taiwan,0,Yami,Rice Crust,400,1600,996
Seaweed Egg Roll 80g,kaluokaman,4.99,0,Mainland China,0,Yami,Rice Crust,400,1600,1996
Purple Sweet Potato Wafer 7oz,garden,2.29,0,Hong Kong,0,Yami,Rice Crust,400,1600,916
Durian Flavour Wafers 700g,garden,12.99,0,Hong Kong,0,Yami,Rice Crust,400,1600,5196
10 Nut Roll Purple Sweet Potato Flavor 160g,pei tien,2.69,0,Taiwan,0,Yami,Rice Crust,400,1600,1076
Quadratini Bite Size Wafer Cookies Chocolate Flavor 250g,loacker,5.29,42,Itlay,4.9,Yami,Rice Crust,400,1600,2116
Quadratini Bite Size Wafer Cookies Tiramisu Flavor 250g,loacker,5.29,50,Itlay,4.9,Yami,Rice Crust,400,1600,2116
"12 Grain Crispi Roll, Taro 180g",pei tien,2.49,0,Taiwan,0,Yami,Rice Crust,400,1600,996
Wafer Roll Condensed Milk Flavor 400g,healthful,19.99,0,Taiwan,0,Yami,Rice Crust,400,1600,7996
AJI Egg Roll Mango & Pomelo Flavor 218g,aji,6.69,0,Mainland China,0,Yami,Rice Crust,300,1200,2007
AJI Hong Kong Style Egg Roll Milk Tea Flavored 218g,aji,6.69,0,Mainland China,0,Yami,Rice Crust,300,1200,2007
Cracker 128g,wolong,2.69,0,Mainland China,0,Yami,Rice Crust,400,1600,1076
Small Fried Dough Twist Salty Seaweed Flavor 250g,zhongwang,3.29,0,Mainland China,0,Yami,Rice Crust,400,1600,1316
Egg Roll Soy Milk Flavor 178g,totaste,6.99,26,Mainland China,4.9,Yami,Rice Crust,400,1600,2796
Ice Cream Flavor Egg Roll 64g,kaluokaman,1.59,0,Mainland China,0,Yami,Rice Crust,400,1600,636
Waffle Knot Green Onion 32 pc 256g,june 1st,19.99,0,Taiwan,0,Yami,Rice Crust,400,1600,7996
LIOUCIOU FU WEI Handmade Twisted Roll Brown Sugar 200g,lioucioufuwei,3.89,125,Taiwan,4.8,Yami,Rice Crust,400,1600,1556
Uji Matcha Wafer 7oz,garden,2.29,0,Hong Kong,0,Yami,Rice Crust,400,1600,916
Small Fried Dough Twist Salted Scallion Flavor 250g,zhongwang,3.29,0,Mainland China,0,Yami,Rice Crust,400,1600,1316
Healthful Wafer Roll Hazelnut Cocoa,healthful,16.99,2,Taiwan,4,Yami,Rice Crust,400,1600,6796
"12 Grain Crispi Roll, Seaweed 180g",pei tien,2.49,0,Taiwan,0,Yami,Rice Crust,400,1600,996
Wafer Rolls Filled with Cconut Cream,xiao quan,4.29,0,Mainland China,0,Yami,Rice Crust,400,1600,1716
Japanese style egg rolls-boba tea flavor 160g,yakiss,7.29,0,Hong Kong,0,Yami,Rice Crust,400,1600,2916
Mango Crispy Egg Roll 100g,kaluokaman,2.19,0,Mainland China,0,Yami,Rice Crust,400,1600,876
Salted Egg Yolk Roll 309g,other brands,12.99,0,Unclear,0,Yami,Rice Crust,400,1600,5196
Durian Crisp Egg Roll 218g,kaluokaman,3.89,13,Mainland China,4.8,Yami,Rice Crust,400,1600,1556
Chocolate Flavored Peanut Crisp Egg Roll 218g,kaluokaman,4.39,1,Mainland China,3,Yami,Rice Crust,400,1600,1756
LIOUCIOU FU WEI Handmade Twisted Roll Sesame Flavor 200g,lioucioufuwei,3.89,34,Taiwan,4.9,Yami,Rice Crust,400,1600,1556
Cheese Flavor Crispy Egg Roll 218g,kaluokaman,3.99,14,Mainland China,4.7,Yami,Rice Crust,400,1600,1596
SURA JOONGMA-GO Laver Roll Cookie Cracker 365g,surasang,5.99,25,Korea,4.4,Yami,Rice Crust,400,1600,2396
Elise Banana 144g,bourbon,4.89,4,Japan,5,Yami,Rice Crust,400,1600,1956
Carbo Balamce Tonyu Kinako Wafers 97.8g,bourbon,3.99,2,Japan,4,Yami,Rice Crust,400,1600,1596
Crispy Fried Dough Twist 160g,bestore,2.99,94,Mainland China,4.8,Yami,Rice Crust,25,100,74.75
Corn Snack Spicy Flavor 55g,wagaya,1.29,36,Japan,4.2,Yami,Rice Crust,400,1600,516
Chinese Style Chips Cumin Flavor 188g,xiangwangfei,2.99,4,Mainland China,4.8,Yami,Rice Crust,400,1600,1196
Mini Cream Wafers Lemon Flavor 272g,garden,4.99,11,Hong Kong,4.3,Yami,Rice Crust,400,1600,1996
Salty Egg Yolk Crisp Egg Roll 218g,kaluokaman,3.89,24,Mainland China,4.7,Yami,Rice Crust,400,1600,1556
Cream Wafle 50g,haitai,1.49,47,Korea,4.4,Yami,Rice Crust,400,1600,596
Corn Snack Original Flavor 55g,wagaya,1.49,12,Japan,4.6,Yami,Rice Crust,400,1600,596
GINGER FLAVOR SNACK 260g,haitai,3.69,1,Korea,4,Yami,Rice Crust,400,1600,1476
Pizza Roll 25g,gy,0.99,22,Mainland China,4.6,Yami,Rice Crust,400,1600,396
Egg Roll Coconut Flavor,sura,5.49,7,Korea,4,Yami,Rice Crust,400,1600,2196
Party Wafer Chocolate & Milk Flavor 220g,gastone lago,5.29,1,New Zealand,5,Yami,Rice Crust,400,1600,2116
Mini Crisp Twist (Spicy &Hot Flavor) 120g,dao xiang cun,3.49,74,Mainland China,4.6,Yami,Rice Crust,400,1600,1396
ZHONHGWANG Sesame Flavor a Crisp Dough Twist 235g,zhongwang,4.09,6,Mainland China,4.7,Yami,Rice Crust,400,1600,1636
Egg Roll Sesame Flavor  180g,imei,4.59,11,Taiwan,4.9,Yami,Rice Crust,400,1600,1836
Egg Roll Original Flavor 60g,imei,1.89,125,Taiwan,4.5,Yami,Rice Crust,400,1600,756
Egg Roll Sesame Flavor 60g,imei,1.89,111,Taiwan,4.5,Yami,Rice Crust,400,1600,756
Chocolate and Caramel Crispy Wafer Roll 185g,bourbon,5.99,4,Japan,5,Yami,Rice Crust,400,1600,2396
Chocolat Egg Roll 8pc 57.6g,bourbon,2.89,0,Japan,0,Yami,Rice Crust,400,1600,1156
Tuna Flavor Egg Rolls 60g,weiyi,4.29,1,Taiwan,5,Yami,Rice Crust,400,1600,1716
Quadratini Wafers Raspberry Yogurt 220g,loacker,5.29,45,Itlay,4.7,Yami,Rice Crust,400,1600,2116
Toasted Egg Roll 178g,totaste,7.99,3,Mainland China,3.7,Yami,Rice Crust,400,1600,3196
Crispy Wafers Filled with Milk Cream 175g,loacker,2.99,2,Itlay,4,Yami,Rice Crust,400,1600,1196
Quadratini Bite Size Wafer Cookies Cappuccino Flavor 220g,loacker,5.29,22,Itlay,4.8,Yami,Rice Crust,400,1600,2116
Chinese Stylechips-Spicy Flavor 188g,xiangwangfei,2.99,6,Mainland China,4.8,Yami,Rice Crust,400,1600,1196
Strawberry Wafle 50g,haitai,1.49,42,Korea,4.6,Yami,Rice Crust,400,1600,596
SEA LETTUCE FLAVOR SNACK,haitai,3.69,1,Korea,3,Yami,Rice Crust,400,1600,1476
Wafer Roll Coffee 400g,healthful,15.99,2,Taiwan,5,Yami,Rice Crust,400,1600,6396
Umaibo Corn Cracker Chocolate Flavor 30 Pieces,riska,8.99,13,Japan,4.8,Yami,Rice Crust,400,1600,3596
Mini Mahua Fried Dough Twist Honey Flavor 500g,lz,4.99,127,Mainland China,4.8,Yami,Rice Crust,400,1600,1996
Quadratini Bite Size Wafer Cookies Lemon Flavor 250g,loacker,5.29,18,Itlay,4.9,Yami,Rice Crust,400,1600,2116
Beef and Sheep With Five Spice Spicy 100g,amber,1.29,0,Mainland China,4.8,Yami,Rice Crust,300,1200,387
Ice Cream Lemon Wafers 150g,loacker,3.09,1,Itlay,4,Yami,Rice Crust,400,1600,1236
Blueberry-Yogurt 150g,loacker,3.19,4,Itlay,5,Yami,Rice Crust,400,1600,1276
Party Wafer Coconut Flavor 250g,gastone lago,4.29,1,New Zealand,5,Yami,Rice Crust,400,1600,1716
DXC Small Twist Sesame Flavor 120g,dao xiang cun,3.49,16,Mainland China,4.9,Yami,Rice Crust,400,1600,1396
ZHONHGWANG Original Flavor a Crisp Dough Twist 235g,zhongwang,4.09,3,Mainland China,4,Yami,Rice Crust,400,1600,1636
Mini Egg Roll Sesame Flavor 114g,imei,3.69,2,Taiwan,4.5,Yami,Rice Crust,400,1600,1476
Crispy Wafer with Milky Cream 61g,bourbon,2.49,47,Japan,4.6,Yami,Rice Crust,400,1600,996
Quadratini Bite Size Wafer Cookies Coconut Flavor 250g,loacker,5.29,8,Itlay,4.2,Yami,Rice Crust,400,1600,2116
Wafer Roll Chocolate 400g,healthful,14.99,2,Taiwan,5,Yami,Rice Crust,400,1600,5996
Sweet Potato Flavor Cookie 143g,bourbon,4.69,9,Japan,5,Yami,Rice Crust,25,100,117.25
Egg Roll Original 500g,weiquan,12.99,18,United States,4.8,Yami,Rice Crust,400,1600,5196
Rolled Biscuit Salty Yolk Flavor  7.76oz,fulin,4.79,8,Mainland China,4.1,Yami,Rice Crust,400,1600,1916
Roll Cake Vanilla 91g,bourbon,2.69,9,Japan,4.4,Yami,Rice Crust,400,1600,1076
SizzlingI Cookies 283.5g,hanzhengzuan,3.69,6,Taiwan,4.7,Yami,Rice Crust,400,1600,1476
Delicious Mini Twist Brown Sugar Flavor 500g,lz,5.49,125,Mainland China,4.7,Yami,Rice Crust,400,1600,2196
Delicious Mini Twist Sesame Flavor 500g,lz,5.49,85,Mainland China,4.7,Yami,Rice Crust,400,1600,2196
Mini Egg Roll Original Flavor 114g,imei,3.69,1,Taiwan,4,Yami,Rice Crust,400,1600,1476
Purple Sweet Potato Egg Roll 500g,weiquan,12.99,5,United States,4.2,Yami,Rice Crust,400,1600,5196
Color Flute Roll Chocolate Flavor 40g,master kong,1.49,29,Mainland China,4.8,Yami,Rice Crust,400,1600,596
Party Wafers Dulce De Leche 250g,gastone lago,4.29,2,New Zealand,4,Yami,Rice Crust,400,1600,1716
Salted Egg Yolk Cookie Rolls 74g,toko,1.89,11,Japan,4.2,Yami,Rice Crust,400,1600,756
Egg Roll Gift Pack 600g,imei,19.99,26,Taiwan,4.7,Yami,Rice Crust,400,1600,7996
Cassrole Potato Noodle 327g,tianxiaohua,3.49,252,Mainland China,4.7,Yami,Rice Crust,400,1600,1396
"Spicy Hot Pot Noodles, 258g",yuanxian,2.49,1033,Mainland China,4.8,Yami,Rice Crust,400,1600,996
Sour & Spicy Cold Noodles 250g,yuanxian,2.79,317,Mainland China,4.5,Yami,Rice Crust,400,1600,1116
Honey Butter Chip 60g,haitai,2.19,1215,Korea,4.7,Yami,Rice Crust,400,1600,876
Matcha Latte Flavor Wafer 11pc,nestle,6,0,Japan,0,Yami,Rice Crust,400,1600,2400
Egg Roll Original 500g,weiquan,12.99,18,United States,4.8,Yami,Rice Crust,400,1600,5196
Rolled Biscuit Salty Yolk Flavor  7.76oz,fulin,4.79,8,Mainland China,4.1,Yami,Rice Crust,400,1600,1916
Roll Cake Vanilla 91g,bourbon,2.69,9,Japan,4.4,Yami,Rice Crust,400,1600,1076
SizzlingI Cookies 283.5g,hanzhengzuan,3.69,6,Taiwan,4.7,Yami,Rice Crust,400,1600,1476
Delicious Mini Twist Brown Sugar Flavor 500g,lz,5.49,125,Mainland China,4.7,Yami,Rice Crust,400,1600,2196
Delicious Mini Twist Sesame Flavor 500g,lz,5.49,85,Mainland China,4.7,Yami,Rice Crust,400,1600,2196
Mini Egg Roll Original Flavor 114g,imei,3.69,1,Taiwan,4,Yami,Rice Crust,400,1600,1476
Cassrole Potato Noodle 327g,tianxiaohua,3.49,252,Mainland China,4.7,Yami,Rice Crust,400,1600,1396
"Spicy Hot Pot Noodles, 258g",yuanxian,2.49,1033,Mainland China,4.8,Yami,Rice Crust,400,1600,996
Sour & Spicy Cold Noodles 250g,yuanxian,2.79,317,Mainland China,4.5,Yami,Rice Crust,400,1600,1116
Honey Butter Chip 60g,haitai,2.19,1215,Korea,4.7,Yami,Rice Crust,400,1600,876
Matcha Latte Flavor Wafer 11pc,nestle,6,0,Japan,0,Yami,Rice Crust,400,1600,2400
Sesame Paste Wide Vermicelli 268g,tianxiaohua,3.49,67,Mainland China,4.7,Yami,Rice Crust,400,1600,1396
10 Limited flavor Wafer Christmas Package 25pc,nestle,65,0,Japan,0,Yami,Rice Crust,400,1600,26000
Lubera Egg Cookie 10pc,bourbon,3,1,Japan,4,Yami,Rice Crust,400,1600,1200
Original Cigar Egg Roll 14pc,yoku moku,19,34,Japan,4.8,Yami,Rice Crust,400,1600,7600
Cheese Egg Roll 8pc,gramercy new york,23.5,13,Japan,4.7,Yami,Rice Crust,400,1600,9400
Pistachio Chocolate Wafer 11pc,nestle,7.99,0,Japan,0,Yami,Rice Crust,400,1600,3196
KIT KAT TOKYO Rum Raisin Flavor Chocolate Wafer 10pc,nestle,16.8,4,Japan,4.8,Yami,Rice Crust,400,1600,6720
KIT KAT OKINAWA Purple Sweet Potato Flavor Chocolate Wafer 10pc,nestle,16.8,2,Japan,4,Yami,Rice Crust,400,1600,6720
KIT KAT Whole Wheat Cookie Flavor Waffle14pc,nestle,7.99,0,Japan,0,Yami,Rice Crust,400,1600,3196
KIT KAT HOKURIKU Red Bean Flavor Chocolate Wafer 10pc,nestle,16.8,1,Japan,5,Yami,Rice Crust,400,1600,6720
Strawberry Milk Flavor Wafer 12pc,kit kat,7.99,0,United States,0,Yami,Rice Crust,400,1600,3196
Wafer Biscuit Milk Flavor 118g,bestore,6.99,0,Mainland China,0,Yami,Rice Crust,400,1600,2796
Ramen Balls Leisure Snacks Spicy Taste 85g,bestore,4.99,0,Mainland China,0,Yami,Rice Crust,400,1600,1996
KIT KAT Chocolate Wafer Bars Heavy Matcha Flavor 13pc,nestle,7.99,0,Japan,0,Yami,Rice Crust,400,1600,3196
ISHIYA GINZA Milk Chocolate Egg Roll 8pc,ishiya seika,16.99,0,Japan,0,Yami,Rice Crust,400,1600,6796
Pistachio Milfille  8pc,francais,19.9,2,Japan,5,Yami,Rice Crust,400,1600,7960
Butter Salt Crisp 95g,calbee,9.99,0,Japan,0,Yami,Rice Crust,25,100,249.75
Peanut Flavor 400g 8 pcs,hi walk,39.9,9,Taiwan,4.7,Yami,Rice Crust,400,1600,15960
Sesame Flavor 400g 8 pcs,hi walk,39.9,6,Taiwan,3.8,Yami,Rice Crust,400,1600,15960
Butter Eggrolls (Rye) 140g/jar,king of beard,13.29,3,Mainland China,5,Yami,Rice Crust,400,1600,5316
KIT KAT geographical limited series Hokkaido small bean & strawberry chocolate wafer 10 pieces,nestle,16.8,0,Japan,0,Yami,Rice Crust,400,1600,6720
Sake Flavor Chocolate Wafer 8pc,kit kat,16.5,8,United States,5,Yami,Rice Crust,400,1600,6600
Caramel Crepe Stick 11pc,bourbon,3.5,0,Japan,0,Yami,Rice Crust,400,1600,1400
HOKKAIDO Hazel Chocolate Wafer 12pc,royce,18.5,1,Japan,5,Yami,Rice Crust,400,1600,7400
Coffee Mini Cut Wafer 12pc,nestle,7.99,0,Japan,0,Yami,Rice Crust,400,1600,3196
Melon Flavor Wafer 11pc,nestle,7.99,0,Japan,0,Yami,Rice Crust,400,1600,3196
Japanese KIT KAT: Variety Party Box (63 Pieces 21 Flavors),nestle,48,0,Japan,0,Yami,Rice Crust,400,1600,19200
KIT KAT SHIZUOKA WASABI Flavor Chocolate Wafer 10pc,nestle,16.8,2,Japan,5,Yami,Rice Crust,400,1600,6720
KIT KAT Chocolate Orange Waffle 10pc,nestle,7.99,0,Japan,0,Yami,Rice Crust,400,1600,3196
KIT KAT KYODO Grill Tea Flavor Chocolate Wafer 10pc,nestle,16.8,1,Japan,5,Yami,Rice Crust,400,1600,6720
ISHIYA GINZA White Chocolate Egg Roll 8pc,ishiya seika,16.99,0,Japan,0,Yami,Rice Crust,400,1600,6796
Lemon Milfille 8pc,francais,19.9,0,Japan,0,Yami,Rice Crust,400,1600,7960
CAPLICO Chocolate Strawberry Egg Roll 1pc,glico,3.5,0,Japan,0,Yami,Rice Crust,400,1600,1400
Butter Eggrolls (Original) 140g/jar,king of beard,13.29,4,Mainland China,4.5,Yami,Rice Crust,400,1600,5316
Valentine Day Limited Egg Roll Gift Box 10pc,yoku moku,45.9,0,Japan,0,Yami,Rice Crust,400,1600,18360
KIT KAT KYODO Matcha Flavor Chocolate Wafer 10pc,nestle,16.8,1,Japan,3,Yami,Rice Crust,400,1600,6720
River Snail Noodle 400g Gold Award in the Conch Noodles,haohuanluo,4.39,1108,Mainland China,4.7,Yami,Rice Crust,400,1600,1756
KIT KAT HIROSHIMA Maple Chocolate Flavor Wafer 10pc,nestle,16.8,0,Japan,0,Yami,Rice Crust,400,1600,6720
FUJI Strawberry Cheese Cake Flavor Chocolate Wafer 8pc,kit kat,16.5,1,United States,5,Yami,Rice Crust,400,1600,6600
YOKOHAMA Strawberry Cheese Flavor Chocolate Wafer 10pc,nestle,16.8,1,Japan,5,Yami,Rice Crust,400,1600,6720
SHINSHU Red Apple Flavor Chocolate Wafer 10pc,nestle,16.8,1,Japan,5,Yami,Rice Crust,400,1600,6720
KIT KAT Wafer Bars Strawberry Flavor  13pc,nestle,7.99,0,Japan,0,Yami,Rice Crust,400,1600,3196
Nuts Milfille  8pc,francais,19.9,7,Japan,4.7,Yami,Rice Crust,400,1600,7960
KYOSHU Strawberry Flavor Chocolate Wafer 12pc,kit kat,16.8,0,United States,0,Yami,Rice Crust,400,1600,6720
Casual Gift  Butter Biscuit Baton 10pc,yoku moku,18.9,0,Japan,0,Yami,Rice Crust,400,1600,7560
Sour Cream Onion Crisp 95g,calbee,9.99,2,Japan,4.5,Yami,Rice Crust,25,100,249.75
Crispy Fried Dough Twist Sesame Sweet Taste 160g,bestore,6.99,2,Mainland China,5,Yami,Rice Crust,400,1600,2796
Butter Eggrolls (Original&Rye Iron Box) 300g 15pcs,king of beard,56.99,0,Mainland China,0,Yami,Rice Crust,400,1600,22796
Chili Oil Wide Vermicelli 271g,tianxiaohua,3.49,23,Mainland China,4.5,Yami,Rice Crust,400,1600,1396
PANPAN Wheat Crunch Chicken Flavor 105g,asia foods,1.79,272,Mainland China,4.8,Yami,Rice Crust,1000,4000,1790
HengYang Instant Noodles Origina Flavor 300g,fenweixiang,2.99,947,Mainland China,4.7,Yami,Rice Crust,1000,4000,2990
Mimi Shrimp Flavored Chips 10 Packs 180g,aishang,2.99,153,Mainland China,4.7,Yami,Rice Crust,1000,4000,2990
Chongqing Instant Hot Sour Noodles 300g,kings noodle,4.99,470,Mainland China,4.4,Yami,Rice Crust,400,1600,1996
GGE BBQ Cube Wheat Cracker 80g,weilih,1.89,401,Taiwan,4.6,Yami,Rice Crust,400,1600,756
Soybean Snacks 360g,weilong,6.49,10,Mainland China,4.8,Yami,Rice Crust,400,1600,2596
Konjac Jelly Noodle,yuanxian,3.99,4,Mainland China,4.2,Yami,Rice Crust,400,1600,1596
"Spicy Hot Pot Noodles, 258g*5",yuanxian,10.99,8,Mainland China,5,Yami,Rice Crust,400,1600,4396
Potato Chips Garlic Roasted Oyster Flavor 70g,lay's,2.49,17,Mainland China,4.6,Yami,Rice Crust,400,1600,996
"Potato Chips Cucumber Flavor, 70g",lay's,2.29,406,Mainland China,4.7,Yami,Rice Crust,400,1600,916
Potato Chips Spicy Hot Pot Flavor 70g,lay's,2.49,260,Mainland China,4.7,Yami,Rice Crust,400,1600,996
GGE Seaweed Cracker 80g,weilih,1.89,192,Taiwan,4.6,Yami,Rice Crust,400,1600,756
Potato Farm Hokkaido Premium Potato Chips Jaga Pokkuru 18g*10 Packs,calbee,17.99,104,Japan,4.8,Yami,Rice Crust,400,1600,7196
CALBEE MY POTE GARLIC HERB BUTTR 60g,calbee,1.49,18,Japan,4.4,Yami,Rice Crust,200,800,298
Rich Cut Chili Chips 54g (New and old packaging randomly sent),koikeya,1.89,200,Japan,4.6,Yami,Rice Crust,400,1600,756
Okinawa Ishigaki Island Wagyu Beef Curry Bibimbap Instant Delicious 160g,gyu-kaku,4.99,1,Japan,5,Yami,Rice Crust,400,1600,1996
Korean Traditional Ginseng Chicken Stew Samgyetang 850g,maniker,11.99,253,Korea,4.4,Yami,Rice Crust,400,1600,4796
Sour&Spicy Hot Pot Noodle 310g,xiaolongkan,4.99,3,Mainland China,5,Yami,Rice Crust,400,1600,1996
?€?Frozen?€?Cooked Beef with Onion in Sauce 170g,yoshinoya,4.99,12,Japan,5,Yami,Rice Crust,400,1600,1996
Black Boba Tapioca Pearl 1000g,yfp,5.79,12,Mainland China,4.8,Yami,Rice Crust,400,1600,2316
Sour Cream Onion Chips 47g,lay's,1.99,5,Mainland China,4.4,Yami,Rice Crust,400,1600,796
PANPAN Wheat Crunch Spicy Chicken Flavor 105g,asia foods,1.89,162,Mainland China,4.7,Yami,Rice Crust,400,1600,756
Potato Chips Sweet Basil Flavor 50g,lay's,1.99,13,Mainland China,4.4,Yami,Rice Crust,400,1600,796
JagaRico Potato Stick Sukiyaki Flavor 52g,calbee,2.09,47,Japan,4.9,Yami,Rice Crust,400,1600,836
Kobe Wagyu Beef Curry Bibimbap Instant Delicious 160g,gyu-kaku,5.29,1,Japan,5,Yami,Rice Crust,400,1600,2116
Potato Chips BBQ Flavor 47g,lay's,1.99,4,Mainland China,4.2,Yami,Rice Crust,400,1600,796
MY POTE Potato Chips Onion Soup 60g,calbee,1.49,40,Japan,4.2,Yami,Rice Crust,400,1600,596
Instant Vermicelli 5packs -Spicy and Sour Flavor 525g,baijia,5.99,201,Mainland China,4.2,Yami,Rice Crust,25,100,149.75
Shaanxi Cold Noodle Hot 168g,qinzong,3.49,142,Mainland China,4.4,Yami,Rice Crust,400,1600,1396
Mimi Crab Flavored Chips 10 Packs 180g,aishang,2.49,132,Mainland China,4.6,Yami,Rice Crust,1000,4000,2490
Glass Noodle Potato Starch 17.63oz,wang food,4.99,1,Korea,5,Yami,Rice Crust,400,1600,1996
Stax Original Flavor 90g,lay's,3.29,0,Mainland China,0,Yami,Rice Crust,400,1600,1316
GGE Soy Sauce Ramen Wheat Cracker 80g,weilih,1.89,135,Taiwan,4.7,Yami,Rice Crust,400,1600,756
Potato Chips Tomato Flavor 90g,lay's,3.79,0,Mainland China,0,Yami,Rice Crust,400,1600,1516
MY POTE Potato Chips Himalayan Pink Salt 60g,calbee,1.49,42,Japan,4.4,Yami,Rice Crust,400,1600,596
Shrimp Chips Sriracha Mayo 94g,calbee,2.29,1,Japan,5,Yami,Rice Crust,400,1600,916
MY POTE White Truffle Potato Chips 60g,calbee,1.99,0,Japan,0,Yami,Rice Crust,400,1600,796
Five Flavors Bags Combination Instant Vermicelli 5bags 538g,baijia,5.49,117,Mainland China,4.6,Yami,Rice Crust,400,1600,2196
Whole Root Korean Ginseng Chicken Stew 900g,maniker,12.99,202,Korea,4.5,Yami,Rice Crust,400,1600,5196
?€?Editor's Pick?€?Hot Snacks,calbee,20.99,0,Japan,0,Yami,Rice Crust,25,100,524.75
Mung Bean Soup 350g,taisun,1.09,27,Taiwan,4.1,Yami,Rice Crust,400,1600,436
Braised Beancurd Cumin Flavor 80g,lixiaomianer,4.59,5,Mainland China,3.4,Yami,Rice Crust,400,1600,1836
Instant Vermicelli 5packs -Spicy and Hot Flavor 5 Packs,baijia,4.99,95,Mainland China,4.3,Yami,Rice Crust,400,1600,1996
Broad Noodle Sesame Flavor 116g,dragonfly brand,2.99,0,Mainland China,0,Yami,Rice Crust,400,1600,1196
Turtle Chip Choco Churos Flavor 160g,orion,4.39,4,Korea,4.8,Yami,Rice Crust,400,1600,1756
Kimichi Ramen+Topokki 145g,yopokki,3.99,1,Korea,5,Yami,Rice Crust,400,1600,1596
Braised Beancurd Clam Flavor 80g,lixiaomianer,4.59,1,Mainland China,5,Yami,Rice Crust,400,1600,1836
Wide Instant Vermicelli Hot & Sour 131g,dragonfly brand,2.99,0,Mainland China,0,Yami,Rice Crust,400,1600,1196
Buckwheat Flavor Cold Noodles with Sparkling Soup,sq,7.99,4,Mainland China,4.5,Yami,Rice Crust,400,1600,3196
Instant Vermicelli 5packs -Spicy Flavor 5pcs 525g,baijia,5.49,213,Mainland China,4.6,Yami,Rice Crust,25,100,137.25
Fresh Pasta Cuttlefish 220g,sautao,2.59,13,Hong Kong,4.7,Yami,Rice Crust,400,1600,1036
Braised Beancurd Original Flavor 80g,lixiaomianer,4.59,2,Mainland China,5,Yami,Rice Crust,400,1600,1836
Umaibo Corn Cracker Cheese Flavor 30 Pieces English Version,riska,6.69,17,Japan,4.9,Yami,Rice Crust,400,1600,2676
Saga Premium Kuroge Wagyu Curry 160G,gyu-kaku,4.99,1,Japan,5,Yami,Rice Crust,400,1600,1996
Orion Turtle Chips Flamin Lime,orion,4.89,0,Korea,0,Yami,Rice Crust,400,1600,1956
Miyazaki Kuroge Wagyu Beef Curry Bibimbap Instant Delicious 160g,gyu-kaku,5.29,1,Japan,5,Yami,Rice Crust,400,1600,2116
