Product_Name,Brand,Price,Reviews,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
GANYUAN Roasted Sunflower Seeds (Crab Flavor) 138g,kam yuen,2.69,25,Mainland China,4.9,Yami,Nuts,200,800,538
Multi-flavored Peanut Five Spices Flavor 86g,koushuiwa,2.99,21,Mainland China,4.8,Yami,Nuts,200,800,598
Green Peas Original Flavor 45g,want want,0.89,26,Taiwan,4.8,Yami,Nuts,25,100,22.25
Organic Chestnut Roasted & Peeled  150g,weiquan,2.49,18,United States,4.7,Yami,Nuts,25,100,62.25
Sunflower Seed Walnut Flavor 408g,xss,4.59,13,Mainland China,4.7,Yami,Nuts,25,100,114.75
Salted Flavor Pumpkin Seeds 180g,hengkang,2.59,3,Mainland China,5,Yami,Nuts,25,100,64.75
Multi-flavored Peanut Spicy Flavor 86g,koushuiwa,2.99,16,Mainland China,4.4,Yami,Nuts,200,800,598
HJ Boiled Sunflower Seed Brown Sugar & Sea Salt Flavor 112g,huijifood,2.29,18,Mainland China,4.6,Yami,Nuts,200,800,458
Hickory Nut Kernels,shiwaitaoyuan,7.49,2,Mainland China,5,Yami,Nuts,50,200,374.5
Roasted Sunflower Seeds Caramel Flavor 150g,pan pan,2.59,19,Taiwan,4.3,Yami,Nuts,25,100,64.75
Coated Japanese Peanut 450g,us-farmers,5.49,1,United States,4,Yami,Nuts,25,100,137.25
Fried Broad Bean Beef Flavor 88g,koushuiwa,2.49,13,Mainland China,5,Yami,Nuts,200,800,498
Prepared Broad Bean Cumin Flavor 100g,liufu,2.09,11,Mainland China,3.5,Yami,Nuts,200,800,418
Roasted Sunflower Seeds Pecan Flavor 150g,pan pan,2.59,21,Taiwan,4.4,Yami,Nuts,25,100,64.75
Roasted Peanuts 400g,guanhua,3.99,5,Mainland China,4.6,Yami,Nuts,25,100,99.75
Be  Cheery Broad Beans 180g,be & cheery,2.99,11,Mainland China,4.8,Yami,Nuts,200,800,598
Sunflower Seed Crayfish Flavor 90g,wenheyou,2.69,1,Mainland China,5,Yami,Nuts,25,100,67.25
Coated Peanuts Hot Spicy 200g,garuda,2.19,0,Indonesia,4.5,Yami,Nuts,50,200,109.5
SXZ Green Tea Pumpkin Seed 130g,trikofoods,2.69,6,Taiwan,4,Yami,Nuts,25,100,67.25
Pumpkin Seeds Original Flavor 238g,tongnianji,3.69,4,Mainland China,4.2,Yami,Nuts,25,100,92.25
Caramel Flavor 125g,yanjingxiaomao,2.49,7,Mainland China,5,Yami,Nuts,25,100,62.25
Roasted Chestnut 120g,be & cheery,3.99,10,Mainland China,3.5,Yami,Nuts,200,800,798
Tteokbbok Almond 200g,murgerbon,7.99,1,Korea,5,Yami,Nuts,25,100,199.75
QIAQIA Roasted Peanut -Salty Flavor 300g,chacheer,2.89,16,Mainland China,4.1,Yami,Nuts,25,100,72.25
Multi-Flavored Sunflower Seeds 252g,baiwei,2.99,9,Mainland China,4.3,Yami,Nuts,200,800,598
Broad bean (chili) 170g,tianxiang,2.29,13,Taiwan,4.8,Yami,Nuts,25,100,57.25
Multi-flavored Peanut BBQ Flavor 86g,koushuiwa,2.99,5,Mainland China,4.4,Yami,Nuts,25,100,74.75
HJ Kingkong Fried Sunflower Seeds,huijifood,3.29,6,Mainland China,5,Yami,Nuts,25,100,82.25
Yolk Broad Bean 60g,renzhewudi,2.49,4,Taiwan,4.2,Yami,Nuts,50,200,124.5
Fried Broad Bean 100g,shudaoxiang,2.29,8,Mainland China,4.5,Yami,Nuts,25,100,57.25
WANY-WANT Pea & Rice Snack Pepper Flavor 108g,want want,0.89,1,Taiwan,4,Yami,Nuts,25,100,22.25
Chestnut 80g,yifen,2.49,0,Mainland China,0,Yami,Nuts,25,100,62.25
Salted Egg Yolk Flavor Peanuts 120g,zhangdou,4.59,1,Mainland China,5,Yami,Nuts,25,100,114.75
ENLIEN Spicy Bean 140g,ease taste,2.29,9,Taiwan,4.4,Yami,Nuts,50,200,114.5
TRUEL0VE FOODS Pumpkin Seeds Original Flavor 156g,zhenxin,3.29,2,Mainland China,4.5,Yami,Nuts,25,100,82.25
Green Peas 298g,kasugai,4.89,2,Japan,5,Yami,Nuts,25,100,122.25
Original Flavor 508g,yanjingxiaomao,5.49,3,Mainland China,5,Yami,Nuts,25,100,137.25
HUIHSIANG Spicy Broad Bean 160g,huixiang,3.49,4,Taiwan,4,Yami,Nuts,25,100,87.25
Sunflower Seeds - Five Spicy Flavor 90g,koushuiwa,2.49,3,Mainland China,5,Yami,Nuts,25,100,62.25
Roasted Peanuts Garlic 520g,txsj,7.99,1,Mainland China,5,Yami,Nuts,25,100,199.75
AHA Certified All Natural Pistachios Sea Salt Flavor 227g,setton farms,6.99,1,United States,5,Yami,Nuts,50,200,349.5
Peanuts 907g,us-farmers,9.99,0,United States,0,Yami,Nuts,25,100,249.75
Spicy Beef Flavor Broad Beans 140g,zhangdou,4.59,0,Mainland China,0,Yami,Nuts,25,100,114.75
Yolk Broad Bean Spicy Flavor 60g,renzhewudi,2.49,4,Taiwan,4,Yami,Nuts,50,200,124.5
LAOJIEKO Sunflower Seeds Traditional Style 120g,laojiekou,2.29,181,Mainland China,4.8,Yami,Nuts,25,100,57.25
Peanut Food Substitute-Chives Flavor 218g,li yuan bao,3.69,7,Mainland China,4.4,Yami,Nuts,25,100,92.25
Crispy Sesmae Dates 150g,de fu yuan,2.59,6,Mainland China,4.5,Yami,Nuts,50,200,129.5
Spicy Yolk Broad Bean 198g,renzhewudi,5.99,4,Taiwan,4.8,Yami,Nuts,50,200,299.5
HJ Boiled Sunflower Seed Ginger Brown Sugar Flavor 195g,huijifood,3.69,6,Mainland China,4.2,Yami,Nuts,25,100,92.25
CHUNGJUNGONE Roasted Chestnut Organic 80g,chung jung one,3.29,0,Korea,0,Yami,Nuts,200,800,658
IMOTO Wasabi Roasted Hot Green Peas 3.17oz,imoto toka,2.19,0,Japan,0,Yami,Nuts,50,200,109.5
Spicy Boiled Peanuts 200g,menglu,1.69,2,Mainland China,4.5,Yami,Nuts,25,100,42.25
Maui Onion 113g,royal hawaiian orchards,8.99,3,Australia,5,Yami,Nuts,50,200,449.5
Purple Yam Coated Peanut 120g,bestore,1.99,1,Mainland China,5,Yami,Nuts,300,1200,597
Peanut Ball Snack Squid Flavor 202g,orion,3.49,1,Korea,2,Yami,Nuts,25,100,87.25
Multi Flavor 508g,yanjingxiaomao,5.49,2,Mainland China,4.5,Yami,Nuts,25,100,137.25
Pumpkin Nut Square Crisp 120g,shanliren,5.99,1,Mainland China,4,Yami,Nuts,50,200,299.5
Jumbo Walnuts 453g,sunway,4.29,1,Taiwan,5,Yami,Nuts,25,100,107.25
Board Bean 168g,hengkang,2.99,1,Mainland China,5,Yami,Nuts,50,200,149.5
Be & Cheery Almonds 190g,be & cheery,5.49,0,Mainland China,0,Yami,Nuts,300,1200,1647
WANG Organic Roasted Peeled Chestnut 5pscks,wang food,6.89,136,Korea,4.7,Yami,Nuts,25,100,172.25
AHA Certified All Natural Pistachios Sea Salt Flavor 227g,setton farms,6.99,1,United States,5,Yami,Nuts,50,200,349.5
Peanuts 907g,us-farmers,9.99,0,United States,0,Yami,Nuts,25,100,249.75
Spicy Beef Flavor Broad Beans 140g,zhangdou,4.59,0,Mainland China,0,Yami,Nuts,25,100,114.75
Roasted Peanuts Garlic Flavor 100g,mayasi,2.49,3,Taiwan,4.7,Yami,Nuts,25,100,62.25
Roasted Chestnuts (Peeled) 100g,mizuho,1.89,185,Mainland China,4.6,Yami,Nuts,25,100,47.25
Wasabi 113g,royal hawaiian orchards,8.99,5,Australia,4.6,Yami,Nuts,200,800,1798
Spicy Peanuts 150g,kou show,2.69,164,Mainland China,4.6,Yami,Nuts,25,100,67.25
SEHNG Dried Fish with Peanut Spicy Flavor 80g,trikofoods,2.99,75,Taiwan,4.2,Yami,Nuts,25,100,74.75
Spiced Broad Beans 185g,diehuapai,1.99,216,Mainland China,4.6,Yami,Nuts,25,100,49.75
Roasted Peanuts Wasabi Flavor 100g,mayasi,1.79,1,Taiwan,5,Yami,Nuts,25,100,44.75
Organic Roasted Peeled Chestnut 99g,assi brand,1.99,0,Korea,0,Yami,Nuts,300,1200,597
Magic Chili 350g,huangfeihong,6.09,37,Mainland China,4.5,Yami,Nuts,100,400,609
Five-spice Boiled Peanuts 200g,menglu,1.69,2,Mainland China,5,Yami,Nuts,25,100,42.25
Crispy Macadamia Salt & White Pepper 22g,bourbon,2.69,1,Japan,4,Yami,Nuts,300,1200,807
Caramel  Flavor Sunflower Seed 500g,laojiekou,5.99,107,Mainland China,4.7,Yami,Nuts,25,100,149.75
Broad Bean Spicy Flavor 380g,wufuji,4.99,7,Mainland China,4.7,Yami,Nuts,25,100,124.75
Roasted Walnut Shell Salt and pepper flavored 165g,shanliren,8.69,6,Mainland China,3.2,Yami,Nuts,25,100,217.25
Walnut Stuffed Red Dates 500g,xiangnaoke,10.89,21,Mainland China,4.8,Yami,Nuts,25,100,272.25
SXZ Ultra Spicy Green Peas And Peanuts 130g,trikofoods,2.89,21,Taiwan,4.9,Yami,Nuts,25,100,72.25
Peanut Candy 150g,sungiven foods,2.99,16,Mainland China,4.6,Yami,Nuts,25,100,74.75
Spicy peanuts 150g,yi-meng red farm,3.29,6,Mainland China,5,Yami,Nuts,25,100,82.25
Organic pPeeled Chestnut USDA 150g,liyuan,2.49,13,Mainland China,4.7,Yami,Nuts,200,800,498
HJ Boiled Sunflower Seed Honey Walnut Flavor 112g,huijifood,2.29,17,Mainland China,4.4,Yami,Nuts,200,800,458
Onion & Spicy Peanuts 80g,feedmi,2.99,4,Taiwan,5,Yami,Nuts,50,200,149.5
Honey Butter Almonds 78g,haitai,3.29,15,Korea,4.3,Yami,Nuts,200,800,658
Walnut Kernels With Honey 118g,lianfeng,4.89,16,Mainland China,3.8,Yami,Nuts,200,800,978
Raw Peanut 453g,roxy,2.99,9,Mainland China,5,Yami,Nuts,200,800,598
Organic Raw Walnuts 907g,sungreen,24.99,6,Korea,5,Yami,Nuts,25,100,624.75
GANYUAN Roasted Fried Beans (Crab Flavor) 75g,kam yuen,1.69,58,Mainland China,4.9,Yami,Nuts,25,100,42.25
Roasted Peanuts Salted 520g,txsj,7.99,5,Mainland China,5,Yami,Nuts,25,100,199.75
Japanese Peanut Chili Flavor 453g,us-farmers,5.49,0,United States,0,Yami,Nuts,25,100,137.25
Hot & Spicy Peanuts 80g,feedmi,2.99,1,Taiwan,5,Yami,Nuts,200,800,598
Sunflower Seeds - Pecan Flavor 90g,koushuiwa,2.49,7,Mainland China,4.7,Yami,Nuts,25,100,62.25
QIAQIA Salty Roasted Peanut 108g,chacheer,1.69,4,Mainland China,5,Yami,Nuts,200,800,338
Walnut in shell 225g,shanliren,5.29,7,Mainland China,4.1,Yami,Nuts,25,100,132.25
Original Flavor Sunflower Seeds 210g,zhangerga,2.89,7,Mainland China,4,Yami,Nuts,25,100,72.25
Nut Candy 308g,wanglaowu,8.29,4,Mainland China,5,Yami,Nuts,25,100,207.25
Roasted Peanut Siracha Flavor 100g,mayasi,1.79,0,Taiwan,0,Yami,Nuts,25,100,44.75
Chestnut  125g,yifen,4.89,2,Mainland China,4.5,Yami,Nuts,25,100,122.25
Opening Chestnut 120g,three squirrels,6.99,2,Mainland China,5,Yami,Nuts,25,100,174.75
SXZ Salted Sunflower Seed 210g,trikofoods,2.79,4,Taiwan,3,Yami,Nuts,25,100,69.75
Organic Roasted Almonds 907g,sungreen,24.99,3,Korea,4.3,Yami,Nuts,25,100,624.75
Green Peas Horseradish 280g,kasugai,4.89,0,Japan,0,Yami,Nuts,25,100,122.25
Sea Salt Sunflower Seeds 300g,hengkang,4.89,0,Mainland China,0,Yami,Nuts,50,200,244.5
Natural 113g,royal hawaiian orchards,8.99,1,Australia,4,Yami,Nuts,50,200,449.5
Coconut Flavor Sunflower Seds 300g,hengkang,4.89,2,Mainland China,4,Yami,Nuts,25,100,122.25
Pecan Flavor Sunflower Seeds 250g,hengkang,4.39,0,Mainland China,0,Yami,Nuts,50,200,219.5
NUT SQUARE Cranberry Nut Crisp 120g,shanliren,5.99,0,Mainland China,0,Yami,Nuts,50,200,299.5
Fried Spicy Peanuts 200g,li yuan bao,2.29,48,Mainland China,4.7,Yami,Nuts,25,100,57.25
Coconut Nut Square Crisp 120g,shanliren,5.99,0,Mainland China,0,Yami,Nuts,50,200,299.5
Pistachios Salt & Pepper 85g,setton farms,4.99,0,United States,0,Yami,Nuts,50,200,249.5
Organic Peeled Chestnut 100g,jayone,2.89,39,Korea,4.7,Yami,Nuts,200,800,578
Pecan 210g,three squirrels,12.99,28,Mainland China,4.4,Yami,Nuts,25,100,324.75
Roasted Walnut 120g,shanliren,6.89,27,Mainland China,3,Yami,Nuts,25,100,172.25
Fried Broad Bean Spicy Flavor 88g,koushuiwa,2.99,25,Mainland China,4.6,Yami,Nuts,200,800,598
Fried Broad Beans Beef Flavor 75g,kam yuen,1.49,25,Mainland China,4.9,Yami,Nuts,200,800,298
Watermelon Seeds 170g,shanliren,3.69,10,Mainland China,4.6,Yami,Nuts,25,100,92.25
?€?Value Set?€?Macadamia Nut 265g*2,three squirrels,19.99,6,Mainland China,4.5,Yami,Nuts,25,100,499.75
Five Spices Flavor Sunflower Seed 500g,laojiekou,5.99,11,Mainland China,5,Yami,Nuts,50,200,299.5
Pecan Flavor Sunflower Seed 160g,laojiekou,2.39,19,Mainland China,4.3,Yami,Nuts,200,800,478
Tiramisu Flavor Almond 180g,murgerbon,6.99,8,Korea,5,Yami,Nuts,50,200,349.5
Wang Ju Zhang 25g*5,koushuiwa,3.89,21,Mainland China,4.5,Yami,Nuts,200,800,778
CHA CHA Sunflower Seed  Ginger Flavor  160g,chacheer,3.29,3,Mainland China,4,Yami,Nuts,200,800,658
Red Skin Peanuts 453g,us-farmers,5.49,1,United States,5,Yami,Nuts,25,100,137.25
Five-Spices Sunflower Seeds 240g,zhangerga,2.89,20,Mainland China,4.1,Yami,Nuts,25,100,72.25
Honey Roasted Chestnut 80g,bestore,3.29,5,Mainland China,5,Yami,Nuts,300,1200,987
Roasted Peanuts 400g,guanhua,3.99,10,Mainland China,5,Yami,Nuts,25,100,99.75
Be & Cheery Amber Sugar Coated Walnut 168g,be & cheery,4.29,15,Mainland China,4.4,Yami,Nuts,25,100,107.25
Multi Flavor Peanut 205g,three squirrels,3.99,8,Mainland China,4.9,Yami,Nuts,25,100,99.75
Original Sunflower Seeds 454g,watson,4.99,14,Japan,4.9,Yami,Nuts,25,100,124.75
Green Peas 73g,kasugai,1.99,5,Japan,4.8,Yami,Nuts,25,100,49.75
Five Spices Flavor Sunflower Seed 160g,laojiekou,2.39,15,Mainland China,3.9,Yami,Nuts,200,800,478
QIAQIA Spicy Roasted Peanut 108g,chacheer,1.69,6,Mainland China,4.7,Yami,Nuts,200,800,338
Crispy PistachioI Salt & Sansho 22g,bourbon,2.69,1,Japan,5,Yami,Nuts,300,1200,807
JINGAE Sunflower Seeds 260g,jinge,3.49,4,Mainland China,5,Yami,Nuts,25,100,87.25
Melon Seeds Crab Flavor 208g,bestore,3.49,8,Mainland China,4.9,Yami,Nuts,200,800,698
?€?Frozen?€?Frozen Organic Roasted Chestnut 3lbs,big green,21.99,0,Mainland China,0,Yami,Nuts,100,400,2199
Crab Flavored Broad Beans 218g,li yuan bao,3.69,6,Mainland China,4.7,Yami,Nuts,25,100,92.25
Pcan Salt and pepper flavored 100g,shanliren,5.89,5,Mainland China,4.2,Yami,Nuts,25,100,147.25
Sun Flower Seeds Crab Flavor 110g,bestore,2.99,9,Mainland China,4,Yami,Nuts,200,800,598
TRUEL0VE FOODS Sunflower Seeds  Fragrant Flavor 220g,zhenxin,4.29,2,Mainland China,4.5,Yami,Nuts,25,100,107.25
Almond 150g,yifen,7.99,1,Mainland China,5,Yami,Nuts,25,100,199.75
Pine Nut 160g,three squirrels,21.99,0,Mainland China,0,Yami,Nuts,25,100,549.75
Caramel  Flavor Sunflower Seed 160g,laojiekou,2.39,11,Mainland China,4.1,Yami,Nuts,25,100,59.75
Multi-flavored Peanut Beef Flavor 86g,koushuiwa,2.99,4,Mainland China,4.8,Yami,Nuts,25,100,74.75
Blueberry Flavor Sunslower Seeds 250g,hengkang,4.39,1,Mainland China,3,Yami,Nuts,25,100,109.75
Pistachios Garlic Onion 85g,setton farms,4.99,0,United States,0,Yami,Nuts,50,200,249.5
Coffee Flavored Peanut 300g,murgerbon,6.49,3,Korea,4,Yami,Nuts,25,100,162.25
Roasted Almond Kernel 235g,three squirrels,14.99,7,Mainland China,4.4,Yami,Nuts,25,100,374.75
Squid Peanut 98g,orion,2.19,4,Unclear,4.2,Yami,Nuts,50,200,109.5
Taiwanese Stir-Fried Peanuts 120g,zhangdou,4.59,2,Mainland China,4.5,Yami,Nuts,25,100,114.75
Original Flavor Sunflower Seeds 200g,hengkang,3.39,2,Mainland China,5,Yami,Nuts,25,100,84.75
Peanut food Substitute-Barbecue Flavor 218g,li yuan bao,3.69,4,Mainland China,4.8,Yami,Nuts,25,100,92.25
Unshelled Chinese Chestnut  120g,bestore,6.49,2,Mainland China,3.5,Yami,Nuts,300,1200,1947
Caramel Flavor Sunflower Seeds 250g,hengkang,4.39,3,Mainland China,4.3,Yami,Nuts,25,100,109.75
IMOTO Mix Bean Cracker 249g,imoto toka,4.99,3,Japan,4.7,Yami,Nuts,25,100,124.75
Five Spiced Flavor Sunflower Seeds 300g,hengkang,4.89,1,Mainland China,3,Yami,Nuts,25,100,122.25
Sunflower Seeds -  Caramel Flavor 90g,koushuiwa,2.49,1,Mainland China,5,Yami,Nuts,25,100,62.25
Special Xinjiang Dates 454g,yeheyuan,11.49,0,Mainland China,0,Yami,Nuts,25,100,287.25
Roasted Walnut Shell Salt and pepper flavored 165g,shanliren,8.69,6,Mainland China,3.2,Yami,Nuts,25,100,217.25
Walnut Stuffed Red Dates 500g,xiangnaoke,10.89,21,Mainland China,4.8,Yami,Nuts,25,100,272.25
SXZ Ultra Spicy Green Peas And Peanuts 130g,trikofoods,2.89,21,Taiwan,4.9,Yami,Nuts,25,100,72.25
Peanut Candy 150g,sungiven foods,2.99,16,Mainland China,4.6,Yami,Nuts,25,100,74.75
Organic pPeeled Chestnut USDA 150g,liyuan,2.49,13,Mainland China,4.7,Yami,Nuts,200,800,498
HJ Boiled Sunflower Seed Honey Walnut Flavor 112g,huijifood,2.29,17,Mainland China,4.4,Yami,Nuts,200,800,458
Onion & Spicy Peanuts 80g,feedmi,2.99,4,Taiwan,5,Yami,Nuts,50,200,149.5
Honey Butter Almonds 78g,haitai,3.29,15,Korea,4.3,Yami,Nuts,200,800,658
Walnut Kernels With Honey 118g,lianfeng,4.89,16,Mainland China,3.8,Yami,Nuts,200,800,978
Raw Peanut 453g,roxy,2.99,9,Mainland China,5,Yami,Nuts,200,800,598
Organic Raw Walnuts 907g,sungreen,24.99,6,Korea,5,Yami,Nuts,25,100,624.75
Roasted Peanuts Salted 520g,txsj,7.99,5,Mainland China,5,Yami,Nuts,25,100,199.75
Japanese Peanut Chili Flavor 453g,us-farmers,5.49,0,United States,0,Yami,Nuts,25,100,137.25
Hot & Spicy Peanuts 80g,feedmi,2.99,1,Taiwan,5,Yami,Nuts,200,800,598
Sunflower Seeds - Pecan Flavor 90g,koushuiwa,2.49,7,Mainland China,4.7,Yami,Nuts,25,100,62.25
QIAQIA Salty Roasted Peanut 108g,chacheer,1.69,4,Mainland China,5,Yami,Nuts,200,800,338
Walnut in shell 225g,shanliren,5.29,7,Mainland China,4.1,Yami,Nuts,25,100,132.25
Original Flavor Sunflower Seeds 210g,zhangerga,2.89,7,Mainland China,4,Yami,Nuts,25,100,72.25
Nut Candy 308g,wanglaowu,8.29,4,Mainland China,5,Yami,Nuts,25,100,207.25
Roasted Peanut Siracha Flavor 100g,mayasi,1.79,0,Taiwan,0,Yami,Nuts,25,100,44.75
Chestnut  125g,yifen,4.89,2,Mainland China,4.5,Yami,Nuts,25,100,122.25
Opening Chestnut 120g,three squirrels,6.99,2,Mainland China,5,Yami,Nuts,25,100,174.75
SXZ Salted Sunflower Seed 210g,trikofoods,2.79,4,Taiwan,3,Yami,Nuts,25,100,69.75
Organic Roasted Almonds 907g,sungreen,24.99,3,Korea,4.3,Yami,Nuts,25,100,624.75
Coconut Flavor Sunflower Seds 300g,hengkang,4.89,2,Mainland China,4,Yami,Nuts,25,100,122.25
Pecan Flavor Sunflower Seeds 250g,hengkang,4.39,0,Mainland China,0,Yami,Nuts,50,200,219.5
NUT SQUARE Cranberry Nut Crisp 120g,shanliren,5.99,0,Mainland China,0,Yami,Nuts,50,200,299.5
Coconut Nut Square Crisp 120g,shanliren,5.99,0,Mainland China,0,Yami,Nuts,50,200,299.5
Macadamia Chocolate 73.5g,meiji,3.99,0,Japan,0,Yami,Nuts,25,100,99.75
Three Squirrels-Sugar coated walnut 165g,three squirrels,7.99,0,Mainland China,0,Yami,Nuts,25,100,199.75
