Product_Name,Brand,Price,Reviews,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
Charcoal Pineapple Cake 600g,kaonuxu,59.99,2,Taiwan,5,Yami,Mochi,400,1600,23996
Mixed 3 Flavors Pineapple Cake Original + Charcoal + Matcha Flavor 600g,kaonuxu,59.99,2,Taiwan,5,Yami,Mochi,400,1600,23996
Egg Yolk Biscuits 240g,master kong,4.39,0,Mainland China,4.4,Yami,Mochi,400,1600,1756
Taiwan Pastry 3pcs,chen yun pao chuan,6.59,8,Taiwan,4.4,Yami,Mochi,200,800,1318
Black Gold Crisp 6pc 270g,youchengzhai,22.99,12,Mainland China,4.5,Yami,Mochi,400,1600,9196
Egg soft cake 600g,sea woods,5.59,1,Taiwan,4,Yami,Mochi,25,100,139.75
OEC almond pastry ,smile sun,3.29,3,Taiwan,5,Yami,Mochi,25,100,82.25
Almond biscuits 150g,smile sun,2.09,10,Taiwan,4.7,Yami,Mochi,400,1600,836
Pineapple cake 200g,smile sun,2.99,13,Taiwan,4.3,Yami,Mochi,400,1600,1196
Salted Egg Yolk Flour Cakes 240g,jingyizhen,4.09,32,Mainland China,3.9,Yami,Mochi,200,800,818
Black Sugar Cake 300g,royal family,5.59,10,Taiwan,4.2,Yami,Mochi,200,800,1118
Bubble Milk Tea Pineapple Cake 270g,xiaoshandenglu,5.99,16,Taiwan,4.9,Yami,Mochi,400,1600,2396
Taiwan Brown sugar Flavored Biscuit 330g,taiwanchangsong,4.99,5,Taiwan,4,Yami,Mochi,400,1600,1996
Sesame Flour Soft Flour Cake 960g,jingyizhen,9.99,2,Mainland China,5,Yami,Mochi,400,1600,3996
Buckwheat Crispies 600g,panda,4.99,5,Mainland China,4.4,Yami,Mochi,25,100,124.75
Nougat Biscuit Scallion Flavor 400g,tang shop,22.99,0,Taiwan,0,Yami,Mochi,400,1600,9196
Lunar New Year Gift Box,zhiweiguan,69.9,6,Mainland China,5,Yami,Mochi,400,1600,27960
Raisin Sesame Soft Flour Cake 227g,nice choice,1.99,42,Taiwan,4.3,Yami,Mochi,400,1600,796
Din Tai Fung Golden Pineapple Cake 10/box 380g,din tai fung,39.99,0,Taiwan,0,Yami,Mochi,300,1200,11997
Black Sugar Pearl Boba Pineapple Cake 450g,tiger sugar,19.99,8,Taiwan,4.1,Yami,Mochi,400,1600,7996
Happiness Cake Gift Box 880g,dao xiang cun,28.99,4,Mainland China,5,Yami,Mochi,100,400,2899
Lunar New Year Gift Box,zhiweiguan,59.9,1,Mainland China,5,Yami,Mochi,400,1600,23960
Egg Yolk Puff With Red Bean Paste,onetang,9.99,4,Mainland China,5,Yami,Mochi,25,100,249.75
Egg Yolk Puff With Matcha Paste,onetang,9.99,5,Mainland China,4.8,Yami,Mochi,25,100,249.75
Milk Pudding Matcha Flavor 330ml,duliyouhuo,3.69,7,Mainland China,3.7,Yami,Mochi,25,100,92.25
Mochimochi Chocola Sakura Matcha 87g,bourbon,3.69,1,Japan,5,Yami,Mochi,300,1200,1107
Soft Flour Cake Egg Crisp Crackers Sesame Flavor 600g,miguduo,3.99,2,Mainland China,5,Yami,Mochi,400,1600,1596
Black Egg Yolk Pastry 1pc 58g,quzile,2.69,14,Mainland China,4.4,Yami,Mochi,200,800,538
Mixed 2 Flavors Pineapple Original Flavor + Charcoal Flavor 600g,kaonuxu,59.99,1,Taiwan,5,Yami,Mochi,400,1600,23996
Taiwan Red quinoa black sesame cake 252g,djulis,17.99,2,Taiwan,5,Yami,Mochi,100,400,1799
Strawberry Nougat  International Version,sugar & spice,31.49,3,Taiwan,5,Yami,Mochi,25,100,787.25
Peanut cake 50g*10,yen shin fa cookies,36.99,7,Taiwan,3.6,Yami,Mochi,400,1600,14796
Royal Tamba Cake 3pcs 159g,chen yun pao chuan,6.59,311,Taiwan,4.8,Yami,Mochi,1000,4000,6590
Sweet Lotus Root 400g,zhiweiguan,6.99,50,Mainland China,3.7,Yami,Mochi,400,1600,2796
Handmade Caramel Treat Scallion and Garlic Flavor 100g,ching tse,11.99,1,Taiwan,5,Yami,Mochi,25,100,299.75
Green Tea Cake 300g,royal family,5.59,4,Taiwan,4.2,Yami,Mochi,25,100,139.75
Pie Cookies - Matcha 120g,royal family,2.49,28,Taiwan,4,Yami,Mochi,400,1600,996
Rice Cake Fruit Flavor 300g,huazhilian,4.09,4,Mainland China,1,Yami,Mochi,400,1600,1636
DXC Glutinous Rice Dumpling (Mixed) 328g,dao xiang cun,5.49,55,Mainland China,4,Yami,Mochi,100,400,549
Sachima Soft Flour Cake Xylitol Flavor 454g,dao xiang cun,8.49,41,Mainland China,4.5,Yami,Mochi,100,400,849
Brown Sugar Crispies 600g,panda,4.99,8,Mainland China,2.8,Yami,Mochi,25,100,124.75
Dragon Beard Candy 200g,gonyufang,5.99,6,Mainland China,5,Yami,Mochi,400,1600,2396
Mango Shortcake Sandwich 184g,hsufuchi,3.69,25,Hong Kong,4.6,Yami,Mochi,200,800,738
Egg Flavor Soft Flour Cake 518g,jingyizhen,4.99,16,Mainland China,4.5,Yami,Mochi,200,800,998
JIKAKU Red Bean Jelly Original Flavor 150g,sugimotoya,2.49,15,Japan,4.2,Yami,Mochi,400,1600,996
JIKAKU Red Bean Jelly -Chestnut Flavor,sugimotoya,2.49,9,Japan,4.1,Yami,Mochi,400,1600,996
Matcha Jelly 105g,imuraya,5.49,2,Japan,5,Yami,Mochi,400,1600,2196
Red Bead Dessert 150g,sugimotoya,4.19,1,Japan,3,Yami,Mochi,25,100,104.75
Cranberry Pastry 1pc 58g,quzile,2.69,3,Mainland China,4.7,Yami,Mochi,400,1600,1076
Durian Pastry 1pc 58g,quzile,2.69,17,Mainland China,4.5,Yami,Mochi,200,800,538
Taro Egg Yolk Pastry 1pc 58g,quzile,2.69,26,Mainland China,4.5,Yami,Mochi,400,1600,1076
Sweet Potato Cookies 300g,liancheng,6.49,3,Taiwan,5,Yami,Mochi,400,1600,2596
Taiwan Red Quinoa Cakes Roselle 180g,djulis,13.99,8,Taiwan,4.8,Yami,Mochi,200,800,2798
YUKI & LOVE Pineapple Cake Boba Flavor 200g,yuki&love,3.59,20,Taiwan,4.2,Yami,Mochi,400,1600,1436
Salted Egg Yolk Pastry 3pcs 159g,chen yun pao chuan,6.59,202,Taiwan,4.7,Yami,Mochi,200,800,1318
Bubble milk tea cake 175g,smile sun,4.19,3,Taiwan,4.7,Yami,Mochi,25,100,104.75
Strawberry cake 208g,smile sun,2.09,17,Taiwan,4.4,Yami,Mochi,400,1600,836
Pineapple cake 208g,smile sun,2.09,14,Taiwan,4.4,Yami,Mochi,400,1600,836
Strawberry cake 200g,smile sun,2.99,9,Taiwan,4.3,Yami,Mochi,400,1600,1196
BAMBOO HOUSE Pineapple Cake 300g,xiaoshandenglu,4.29,12,Taiwan,4.3,Yami,Mochi,400,1600,1716
Pie Cookies - Banana 119g,royal family,2.49,20,Taiwan,4.5,Yami,Mochi,400,1600,996
HSUFCHI Orange Crisp 184g,hsufuchi,3.69,4,Taiwan,3.8,Yami,Mochi,400,1600,1476
DXC Glutinous Rice Roll Mixed Flavor 328g,dao xiang cun,5.99,209,Mainland China,4.4,Yami,Mochi,400,1600,2396
Rice Cake Red Bean Flavor 10.5oz,huazhilian,4.09,3,Mainland China,3.7,Yami,Mochi,400,1600,1636
Original Flavor Crispies 600g,panda,4.99,31,Mainland China,4.7,Yami,Mochi,400,1600,1996
Monet's Garden Golden & Lychee Pineapple Cake Gift Set 8/Box,emperor love,24.99,0,Taiwan,0,Yami,Mochi,100,400,2499
BAMBOO HOUSE Pineapple Cake 300g,xiaoshandenglu,4.29,12,Taiwan,4.3,Yami,Mochi,400,1600,1716
Pie Cookies - Banana 119g,royal family,2.49,20,Taiwan,4.5,Yami,Mochi,400,1600,996
HSUFCHI Orange Crisp 184g,hsufuchi,3.69,4,Taiwan,3.8,Yami,Mochi,400,1600,1476
DXC Glutinous Rice Roll Mixed Flavor 328g,dao xiang cun,5.99,209,Mainland China,4.4,Yami,Mochi,400,1600,2396
Rice Cake Red Bean Flavor 10.5oz,huazhilian,4.09,3,Mainland China,3.7,Yami,Mochi,400,1600,1636
Original Flavor Crispies 600g,panda,4.99,31,Mainland China,4.7,Yami,Mochi,400,1600,1996
Fulushouxi Gift Box 200g,shendacheng,27.99,3,Mainland China,4.3,Yami,Mochi,25,100,699.75
Lava Cake Gift Box 90g,shendacheng,11.99,11,Mainland China,4,Yami,Mochi,400,1600,4796
Egg Yolk Pastry 1pc 58g,quzile,2.69,10,Mainland China,4.1,Yami,Mochi,200,800,538
Seaweed Fish Pastry 144g,sheng zu,14.99,0,Taiwan,0,Yami,Mochi,25,100,374.75
Mango Pineapple Cake 600g,kaonuxu,59.99,0,Taiwan,0,Yami,Mochi,400,1600,23996
Yuzu Apple Cake 6pcs 300g,sunnyhills,33.99,1,Taiwan,5,Yami,Mochi,400,1600,13596
Flaky Pastry With Yolk 3pcs 159g,chen yun pao chuan,6.59,148,Taiwan,4.8,Yami,Mochi,200,800,1318
Handmade Caramel Treat Brown Sugar Flavor 100g,ching tse,11.99,2,Taiwan,3.5,Yami,Mochi,25,100,299.75
TAIWAN Pineapple Cake 360g,mincher,3.09,19,Taiwan,4,Yami,Mochi,200,800,618
TAIWAN Taro cake 360g,mincher,3.09,19,Taiwan,3.8,Yami,Mochi,200,800,618
Raisin soft cake 600g,sea woods,5.29,0,Taiwan,0,Yami,Mochi,25,100,132.25
OEC wheat pastry ,smile sun,2.99,6,Taiwan,4.7,Yami,Mochi,25,100,74.75
Melon cake 208g,smile sun,2.09,6,Taiwan,4.8,Yami,Mochi,25,100,52.25
Shao Xing Longan Cake 300g,royal family,5.59,5,Taiwan,4,Yami,Mochi,25,100,139.75
BAMBOO HOUSE Taiwan Souvenir 327g,xiaoshandenglu,5.29,9,Taiwan,3.8,Yami,Mochi,400,1600,2116
Rice Cake 144g,shiawasedo,3.69,1,Japan,1,Yami,Mochi,400,1600,1476
Pie Cookies - Choco 120g,royal family,2.49,38,Taiwan,4.7,Yami,Mochi,400,1600,996
Rice Cake Chestnut Flavor 10.5oz,huazhilian,4.09,2,Mainland China,1.5,Yami,Mochi,400,1600,1636
DXC Pineapple Cake 400g,dao xiang cun,9.99,3,Mainland China,3.7,Yami,Mochi,25,100,249.75
DXC Soft Flour Cake Original Flavor 454g,dao xiang cun,7.49,56,Mainland China,4.4,Yami,Mochi,400,1600,2996
Monet's Garden Golden & Lychee Pineapple Cake Gift Set 8/Box,emperor love,24.99,0,Taiwan,0,Yami,Mochi,100,400,2499
Biscuit Avocado Flavor 160g,chaobaiwei,3.99,1,Mainland China,5,Yami,Mochi,300,1200,1197
Pineapple Sandwich Cookie 184g,hsufuchi,3.69,80,Taiwan,4.6,Yami,Mochi,400,1600,1476
Chewy Cubes Fig Flavor,yu cake,11.99,32,United States,4.9,Yami,Mochi,400,1600,4796
Pineapple Cake 250g,royal family,5.49,16,Taiwan,4.2,Yami,Mochi,400,1600,2196
Chewy Cubes Oreo Flavor 180g,yu cake,12.99,2,United States,4.5,Yami,Mochi,400,1600,5196
Strawberry Shortcake Sandwich 184g,hsufuchi,3.69,20,Taiwan,4.7,Yami,Mochi,200,800,738
Purple Sweet Patato Cake 300g,lam sheng kee,14.99,1,Taiwan,5,Yami,Mochi,25,100,374.75
TAIWAN Taro Cakes 6Pc,mincher,1.99,16,Taiwan,3.3,Yami,Mochi,200,800,398
Dragon's Beard Candy Strawberry Flavor 50g,bao shi long,1.29,11,Mainland China,4.5,Yami,Mochi,300,1200,387
Sesame Glutinous Rice Dumpling (Bean) 360g,dao xiang cun,9.99,6,Mainland China,3.3,Yami,Mochi,25,100,249.75
Whole Grain Wheat Cake 330g,taiwan nice,4.59,21,Taiwan,3.8,Yami,Mochi,400,1600,1836
LianCheng Taro Chips-Salt 90g,liancheng,7.99,0,Taiwan,4,Yami,Mochi,400,1600,3196
JIKAKU Red Bean Jelly -Matcha Flavor 150g,sugimotoya,2.49,20,Japan,4,Yami,Mochi,400,1600,996
Snowflakes Pastry Strawberry Flavor 180g,yo man,3.99,1,Mainland China,5,Yami,Mochi,400,1600,1596
Egg Yolk Puff With Lotus Seed Paste,onetang,9.99,2,Mainland China,5,Yami,Mochi,25,100,249.75
Soft Flour Cake Egg Crisp Crackers Grape Flavor 600g,miguduo,3.99,4,Mainland China,3.2,Yami,Mochi,400,1600,1596
Red Bean Pastry Matcha Flavor 110g,imuraya,2.29,1,Japan,5,Yami,Mochi,25,100,57.25
Boba Milk Tea Pastry 1pc 58g,quzile,2.69,19,Mainland China,4.5,Yami,Mochi,200,800,538
Slightly Hot Hills Pineapple Cake Oolong Tea Gift Box (2021 New Year Gift Box),sunnyhills,79.99,2,Taiwan,5,Yami,Mochi,400,1600,31996
Matcha Pineapple Cake 600g,kaonuxu,59.99,1,Taiwan,3,Yami,Mochi,400,1600,23996
"Mixed Flavor Pineapple Value Set (Pineapple*8 Biscuits*8Tea*4), 715g",kaonuxu,69.99,0,Taiwan,0,Yami,Mochi,400,1600,27996
Apple Cake 500g,sunnyhills,43.99,1,Taiwan,5,Yami,Mochi,400,1600,17596
Pineapple Cake 500g,sunnyhills,39.99,11,Taiwan,5,Yami,Mochi,400,1600,15996
Taiwan Red Quinoa Walnut Cake 252g,djulis,17.99,1,Taiwan,5,Yami,Mochi,100,400,1799
Taiwan Pineapple Cake  150g,ching tse,10.99,7,Taiwan,5,Yami,Mochi,25,100,274.75
MITIAOXING Sachima Sesame Flavor 468g,mitiaoxiong,3.49,9,Mainland China,4,Yami,Mochi,25,100,87.25
Sachima Grape Flavor 468g,mitiaoxiong,3.49,8,Mainland China,4.8,Yami,Mochi,25,100,87.25
Biscuits BBQ Flavor 85g,master kong,1.49,12,Mainland China,4.5,Yami,Mochi,200,800,298
Sun Cake 5pcs 190g,chen yun pao chuan,8.99,145,Taiwan,4.8,Yami,Mochi,25,100,224.75
Handmade Caramel Treat Nori Flavor 100g,ching tse,11.99,5,Taiwan,4.6,Yami,Mochi,25,100,299.75
Durian Cake 250g,bamboo house,3.99,16,Taiwan,4.1,Yami,Mochi,500,2000,1995
Vegetable Biscuits 150g,smile sun,2.09,5,Taiwan,4.6,Yami,Mochi,25,100,52.25
High fiber biscuits 150g,smile sun,2.09,7,Taiwan,4.7,Yami,Mochi,400,1600,836
Melon cake 200g,smile sun,2.99,0,Taiwan,0,Yami,Mochi,25,100,74.75
Unsweetened Pineapple Cake 150g,bamboo house,3.79,28,Taiwan,4.5,Yami,Mochi,200,800,758
Tarot Cake 300g,bamboo house,4.29,18,Taiwan,2.9,Yami,Mochi,500,2000,2145
Rice Cake Green Tea Flavor 10.5oz,huazhilian,4.09,9,Mainland China,3.1,Yami,Mochi,400,1600,1636
Original Flavor Soft Flour Cake 960g,jingyizhen,9.99,0,Mainland China,0,Yami,Mochi,400,1600,3996
