Product_Name,Brand,Price,Reviews,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
Vanilla Shake Candy 4.2oz,milkita,2.29,0,Indonesia,,Yami,Chocolate,400,1600,916
JAPAN Herbal Throat Candy Stick Pack honey milk 42g,ryukakusan,2.5,0,Japan,,Yami,Chocolate,400,1600,1000
Valentine Chocolate 39pc,message de rose,69,1,Japan,5,Yami,Chocolate,400,1600,27600
Hot-Kid Milk Chewy Candy Original Flavor 318g,want want,6.49,6,Taiwan,4.5,Yami,Chocolate,400,1600,2596
Hi-Chew Acai 50g 10pc,morinaga,1.09,0,Japan,,Yami,Chocolate,400,1600,436
ON Chocolate 7pcs,fujiya,3.29,0,Japan,,Yami,Chocolate,400,1600,1316
Pepero Almond and Chocolate 32g,lotte korea,2.29,9,Korea,4.7,Yami,Chocolate,400,1600,916
Precieux white chocolate Covered Lemon Cake 10pcs,chen yun pao chuan,26.99,8,Taiwan,4.6,Yami,Chocolate,25,100,674.75
Candy Bag 150g,taiki,3.99,1,Japan,5,Yami,Chocolate,400,1600,1596
Chocolate Flavored Peanut Crisp Egg Roll 218g,kaluokaman,4.39,1,Mainland China,3,Yami,Chocolate,400,1600,1756
Gummy Candy 100% Fruit Juice (mango) 150g,twin rabbit,2.39,6,United States,3.5,Yami,Chocolate,400,1600,956
HOKKAIDO OKINAWA Chocolate Mango 20pc,royce,19.58,0,Japan,,Yami,Chocolate,400,1600,7832
Jujube Nougat 150g bag,golden bonbon,4.89,1,Canada,5,Yami,Chocolate,400,1600,1956
Chewing Candy Yogurt Flavor 63g,lotte korea,3.29,8,Korea,4.6,Yami,Chocolate,400,1600,1316
Egg Roll Chocolate Flavor 62g,haitai,1.99,8,Korea,4.8,Yami,Chocolate,400,1600,796
Matcha Candy 95g,ameyasan,3.89,12,Japan,4.1,Yami,Chocolate,300,1200,1167
Gold Throat Candy Tablet Golden Ginger 15g,asahi,3.49,0,Japan,,Yami,Chocolate,200,800,698
Carre De Chocola Cacao 70 & Almond 111g,morinaga,6.29,0,Japan,,Yami,Chocolate,400,1600,2516
Herbal Throat Candy Stick Pack Citrus Lemon 42g,ryukakusan,2.4,0,Japan,,Yami,Chocolate,400,1600,960
Mixed Candy 96g,oishi,2.29,0,Mainland China,,Yami,Chocolate,400,1600,916
BALI'SBEST Iced Tea Candy 150g,bali's best,1.99,2,Mainland China,5,Yami,Chocolate,200,800,398
Sepiart Horoniga Cacao 60g,bourbon,2.39,0,Japan,,Yami,Chocolate,25,100,59.75
Konjac Macha Jelly 6pc,orihiro,3.9,0,Japan,,Yami,Chocolate,400,1600,1560
Chocolate Valentine Edition 40pcs,royce,19.99,2,Japan,5,Yami,Chocolate,400,1600,7996
CHUNGUANG Coconut Candy228g,chun guang,3.99,0,Mainland China,,Yami,Chocolate,400,1600,1596
KIT KAT Peach Chocolate wafer 11pc,nestle,6,0,Japan,,Yami,Chocolate,400,1600,2400
Melody Chocolate Box,goncharoff,34.99,0,Japan,,Yami,Chocolate,400,1600,13996
KASUGAI Candy Peach Cream Frappe Flavor 76g,kasugai,3.29,0,Japan,,Yami,Chocolate,400,1600,1316
Carre De Chocoka French 21pc 128g,morinaga,5.89,0,Japan,,Yami,Chocolate,400,1600,2356
HI-CHEW Soft Chewy Fruit Candy Mango 50g,morinaga,1.29,7,Japan,5,Yami,Chocolate,400,1600,516
White Chocolate Hazelnut Waffle Snack 284g,crown,5.99,196,Korea,4.8,Yami,Chocolate,400,1600,2396
Amaoichigo Season Choco 120g,chirin,4.59,0,Japan,,Yami,Chocolate,400,1600,1836
EXCEL Color Lusting Gel Liner CG02 Chocolate 11g,excel,16.27,1,Japan,5,Yami,Chocolate,200,800,3254
Sake Flavor Chocolate Wafer 8pc,kit kat,16.5,8,United States,5,Yami,Chocolate,400,1600,6600
Konjac Coffee Jelly 6pc,orihiro,3.9,0,Japan,,Yami,Chocolate,400,1600,1560
JAPAN Herbal Throat Candy Stick Pack Lemon 10 capsules,ryukakusan,3.06,0,Japan,,Yami,Chocolate,400,1600,1224
Petit Coffret Rose Chocolate 3pcs,mary's,15.99,0,Japan,,Yami,Chocolate,400,1600,6396
KANRO  ASOBON Soda Gummy 56g,kanro,2.99,1,Japan,5,Yami,Chocolate,400,1600,1196
Healthier Creamy Candy - Banana - All Natural Low Sugar High Protein - 3.7oz bag,numa,4.49,1,United States,4,Yami,Chocolate,400,1600,1796
Konjac Muscat Jelly 6pc,orihiro,3.9,0,Japan,,Yami,Chocolate,400,1600,1560
KITKAT Oat Chocolate wafer 13pc,nestle,5.9,3,Japan,4.7,Yami,Chocolate,400,1600,2360
Baton Cookie Coconut 25pc,royce,17.9,3,Japan,5,Yami,Chocolate,400,1600,7160
Minettokupuru Chocolate 8pcs,mary's,34.99,0,Japan,,Yami,Chocolate,400,1600,13996
Salt Sport Candy 79g,pine,1.5,2,Japan,5,Yami,Chocolate,400,1600,600
Black Slab Sugar 170g,profusion,1.89,0,Mainland China,,Yami,Chocolate,400,1600,756
Melody Chocolate 2 Boxes,goncharoff,29.99,0,Japan,,Yami,Chocolate,400,1600,11996
Dark Chocolate Mint Truffles At Least 95% Organic 119g,alter eco,7.99,0,United States,,Yami,Chocolate,300,1200,2397
"Chocolate Truffles, Dark, Sea Salt 10 PK  At least 95% Organic 120g",alter eco,7.99,0,United States,,Yami,Chocolate,300,1200,2397
CRISP CHOCO 8pc,nissin,4,0,Japan,,Yami,Chocolate,400,1600,1600
JAPAN Fruit Flavored Candy Rich In Hyaluronic Acid Collagen  60g,kracie,3.6,0,Japan,,Yami,Chocolate,400,1600,1440
HI-CHEW Stick-Banana flavor 50g,morinaga,1.09,0,Japan,,Yami,Chocolate,400,1600,436
Fruit Yogurt Ramune Amaoichigo 58g,kabaya,3.39,1,Japan,5,Yami,Chocolate,400,1600,1356
Mincher Lemon Chocolate Flakes Biscuits 144g,mincher,5.99,1,Taiwan,5,Yami,Chocolate,400,1600,2396
BALI'SBEST Citrus Green Tea 150g,bali's best,1.99,1,Mainland China,5,Yami,Chocolate,200,800,398
Guava Flavored Candy  350g,hongyuan,3.29,0,Mainland China,,Yami,Chocolate,400,1600,1316
Herbal Throat Candy Stick Pack Mint 42g,ryukakusan,2.4,0,Japan,,Yami,Chocolate,400,1600,960
Konjac Grape Jelly 6pc,orihiro,3.9,2,Japan,5,Yami,Chocolate,400,1600,1560
Mary's Japanese Valentine's Day Chocolate Gift Box 18pc,mary's,18.99,0,Japan,,Yami,Chocolate,400,1600,7596
Konjac Almond Milk Jelly 6pc,orihiro,3.9,0,Japan,,Yami,Chocolate,400,1600,1560
Carre De Chocola Classic Bitter 126g,morinaga,5.89,0,Japan,,Yami,Chocolate,400,1600,2356
Super Mario Coca Soda Gummy 90g,nobel,4.5,0,Japan,,Yami,Chocolate,400,1600,1800
Wafu Yutakana Aji Matcha Candy 3.17oz,daimaruhonpo,4.69,4,Japan,4.8,Yami,Chocolate,25,100,117.25
Classic Coconut Candy 250g,chun guang,3.89,0,Mainland China,,Yami,Chocolate,400,1600,1556
Baton Cookie Brown sugar 25pc,royce,17.9,1,Japan,5,Yami,Chocolate,400,1600,7160
Christmas Limited Edition Petit Candy Gift  Box 6 pieces 21g,heart,3.69,1,Japan,5,Yami,Chocolate,400,1600,1476
Snack Candy Lollipop Present Gift 1pcs,glico,0.83,0,Japan,,Yami,Chocolate,400,1600,332
Pepero Stick Biscuit & Chocolate Big Pack 240g,lotte korea,9.99,0,Korea,,Yami,Chocolate,400,1600,3996
Chocolate Koeda Milk 11pc 64.9g,morinaga,4.39,16,Japan,4.6,Yami,Chocolate,400,1600,1756
Pulp Juice Chewable Gummy Plum Flavor 56g,kanro,2.99,0,Japan,,Yami,Chocolate,400,1600,1196
MELTYKISS Premium chocolate 60g,meiji,4.5,0,Japan,,Yami,Chocolate,400,1600,1800
Black Tea Chocolate Cookie 9pc,letao,18.99,8,Japan,5,Yami,Chocolate,400,1600,7596
Animal Cookie with Chocolate Filling 32g,lotte japan,4.99,0,Japan,,Yami,Chocolate,400,1600,1996
Cranberry and Blueberry Jelly 50g,little jasmine,2.49,0,United States,,Yami,Chocolate,400,1600,996
White Chocolate Cookies 9pc,ishiya seika,13.58,0,Japan,,Yami,Chocolate,400,1600,5432
Chocolate Wafer Hazel Cream 12pc,royce,18.99,0,Japan,,Yami,Chocolate,400,1600,7596
DARS Chocolate Pie 8pc,morinaga,5.5,0,Japan,,Yami,Chocolate,400,1600,2200
Konjac Chocolate Jelly 6pc,orihiro,3.9,0,Japan,,Yami,Chocolate,400,1600,1560
Mini Socks Gifts with Apple Flavor Gummy Candy 8pcs 32g,heart,9.79,1,Japan,5,Yami,Chocolate,400,1600,3916
?€?Hnamatsuri Limited Edition?€?Sakura Marshmallow 85g,eiwa,2.69,0,Japan,,Yami,Chocolate,200,800,538
Mutenka Lemonade Candy 90g,noble,2.89,1,Japan,4,Yami,Chocolate,400,1600,1156
Chocolate Cookies(10 pieces),tokyo campanella,20,15,Japan,4.7,Yami,Chocolate,400,1600,8000
"Hi-Chew Assorted Fruit Candy 300g (Mango, Grape, Green Apple, Strawberry)",morinaga,5.99,0,Japan,,Yami,Chocolate,400,1600,2396
BALI'SBEST Green Tea Latte 150g,bali's best,1.99,6,Mainland China,4,Yami,Chocolate,300,1200,597
Hi-Chew Chewy Candy Kiwi Flavor 50g,morinaga,1.09,0,Japan,,Yami,Chocolate,400,1600,436
PIKACHU Valentine's day limited Chocolat 6pc,xongjingwu,19.9,0,Japan,,Yami,Chocolate,400,1600,7960
Oligosmart Mild Bitter Chococlate 65g,meiji,4.49,0,Japan,,Yami,Chocolate,400,1600,1796
Chocolate Petit Coffret Blue 3pcs,mary's,15.99,0,Japan,,Yami,Chocolate,400,1600,6396
"Cookies, Imported Sandwich Chocolate Cream 150g",biscoff,6.99,0,United States,,Yami,Chocolate,300,1200,2097
MELTYKISS Premium chocolate Strawberry 56g,meiji,4.5,0,Japan,,Yami,Chocolate,400,1600,1800
Brown Sugar Honey Flavor CUCU Series Toffee 80g,uha,4.89,0,Japan,,Yami,Chocolate,400,1600,1956
BREATH CARE Peach 50 tablets,kobayashi,8.3,0,Japan,,Yami,Chocolate,400,1600,3320
Gummy Cola Flavor 40g,uha,1.65,1,Japan,5,Yami,Chocolate,400,1600,660
Konjac  Orange Jelly 6pc,orihiro,3.9,0,Japan,,Yami,Chocolate,400,1600,1560
Lollipop 5pc,chupa chups,2.99,0,United States,,Yami,Chocolate,200,800,598
Chocolate Sandwich Bear Biscuit Cocoa Flavor 46g,lotte japan,3.35,1,Japan,5,Yami,Chocolate,400,1600,1340
Persimmon Flavor Candy 26g,kanro,4.69,1,Japan,3,Yami,Chocolate,400,1600,1876
Seiyaku Chewing Breath Care-Floral 30pcs,kobayashi,7.99,0,Japan,,Yami,Chocolate,400,1600,3196
ISHIYA SHIROI KOIBITO White Lover White Chocolate Cookies 18pcs,ishiya seika,25.2,0,Japan,,Yami,Chocolate,400,1600,10080
Japanese Lipstick Shaped Candy Gift Box 6 Flavors,eitaro,69.99,7,Mainland China,5,Yami,Chocolate,400,1600,27996
Say Good Ginger Chews - Lemon 200g,cheongwoo,3.99,0,Korea,,Yami,Chocolate,400,1600,1596
KRACIE Breath Candy #Beauty Rose 60g,kracie,3.99,0,Japan,,Yami,Chocolate,400,1600,1596
Pistachio Chocolate Wafer 11pc,nestle,7.99,0,Japan,,Yami,Chocolate,400,1600,3196
Pikachu Chocolate Chip Cookies 23g,tohato,4.2,1,Japan,5,Yami,Chocolate,400,1600,1680
Heart Candy Peach Flavor Qq Candy Gummy Candy 100g,be & cheery,5.9,0,Mainland China,,Yami,Chocolate,200,800,1180
HOKKAIDO Original Chocolate Chips 190g,royce,22.99,3,Japan,4.7,Yami,Chocolate,400,1600,9196
Hi-Chew Japanese Fruit Candy Fruit Combos Mix Tropical Flavors 85g,morinaga,1.99,0,Japan,,Yami,Chocolate,400,1600,796
HOKKAIDO OKINAWA Chocolate Brown Sugar 20pc,royce,19.58,0,Japan,,Yami,Chocolate,400,1600,7832
Valentine's Day Chocolate Gift Box 8pc,morozoff,14.99,0,Japan,,Yami,Chocolate,400,1600,5996
Jujube Nougat-Sour 150g,golden bonbon,4.89,0,Canada,,Yami,Chocolate,400,1600,1956
Chocolate Superdark Chocolate Truffles  At least 95% Organic 119g,alter eco,8.99,0,United States,,Yami,Chocolate,300,1200,2697
Natural Palm Sugar 496g,sunvol,1.89,0,Vietnam,,Yami,Chocolate,400,1600,756
Cacao Bing Chocolate Share Pack 6pcs 135g,lotte japan,8.59,1,Japan,4,Yami,Chocolate,400,1600,3436
JAPAN Chocolate Pudding 34g,kabaya,2.99,1,Japan,5,Yami,Chocolate,400,1600,1196
MILK8.2 STRAWBEERY 75g,uha,3.59,1,Japan,5,Yami,Chocolate,400,1600,1436
?€?Hnamatsuri Limited Edition?€?Ramune Soda Fizzy Candy 4g,kuppyramune,3.99,0,Japan,,Yami,Chocolate,400,1600,1596
MELTYKISS Premium chocolate Matcha 56g,meiji,4.5,0,Japan,,Yami,Chocolate,400,1600,1800
Limited Lollipop 7pc,chupa chups,3.98,1,United States,5,Yami,Chocolate,200,800,796
MICKEY MOUSE AND Chocolate Cake 8pc,tokyo banana,22,1,Japan,5,Yami,Chocolate,400,1600,8800
Herbal Throat Relief Candy Stick Pack Mint 1.4 oz 10pcs 42g,ryukakusan,2.93,0,Japan,,Yami,Chocolate,400,1600,1172
Plum Ramune 50g,lotte japan,1.99,0,Japan,,Yami,Chocolate,400,1600,796
Milk Candy AZUKI 102g,uha,3.5,1,Japan,5,Yami,Chocolate,400,1600,1400
Karitto Daigaku Imo 80g,pine,2.99,1,Japan,5,Yami,Chocolate,400,1600,1196
Frisk Salt Crystal Salty Lychee 35g,kracie,4.89,3,Japan,4.7,Yami,Chocolate,400,1600,1956
Frisk Neo Orange Candy 35g,kracie,2.5,0,Japan,,Yami,Chocolate,400,1600,1000
Lobster Crisp Candy 300g,miss ma,4.49,0,Mainland China,,Yami,Chocolate,400,1600,1796
ISHIYA Hokkaido  Snowman chocolate 7g??18sheeps,ishiya seika,13.42,0,Japan,,Yami,Chocolate,400,1600,5368
KASUGAI Candy Caramel Cream Frappe Flavor 76g,kasugai,3.29,0,Japan,,Yami,Chocolate,400,1600,1316
Handmade Nougat Original 425g,cherry grandfather,24.99,0,Taiwan,,Yami,Chocolate,25,100,624.75
KIHACHI Chocolate Burmkuchen Cake 1pc,patisserie kihachi,22.59,8,Japan,4.8,Yami,Chocolate,400,1600,9036
ISHIYA Hokkaido  Snowman chocolate milk 7g??18sheeps,ishiya seika,13.42,0,Japan,,Yami,Chocolate,400,1600,5368
Candy-Green Tea Flavor 100g,mammos,2.29,0,Korea,,Yami,Chocolate,400,1600,916
Organic Dried Fruit Mango & Guava Whole Fruit Gummies  At least 95% Organic 100g,solely,5.59,0,United States,,Yami,Chocolate,400,1600,2236
Stevia Sweetened Chocolate Covered Nuts Dark Chocolate Covered Almond,lilys,7.99,1,United States,4,Yami,Chocolate,400,1600,3196
HEALTHY CLUB BALANCE POWER BIG Chocolate Brownie 2pc,hamada,2.88,0,Japan,,Yami,Chocolate,400,1600,1152
Baked Chocolate Snack 30g,morinaga,1.25,2,Japan,3,Yami,Chocolate,400,1600,500
Heart Candy Apple Flavor Qq Candy Gummy Candy 100g,be & cheery,5.9,0,Mainland China,,Yami,Chocolate,200,800,1180
Tenfu's TEA Green Tea Candy 100g,ten fu tea,4.99,5,Mainland China,3.6,Yami,Chocolate,400,1600,1996
HOKKAIDO  Flavor Fresh Chocolate Kir Royale 20pc,royce,19.58,0,Japan,,Yami,Chocolate,400,1600,7832
Pretzel Chocolate Flavor 46g,bourbon,2.49,0,Japan,,Yami,Chocolate,25,100,62.25
ALMOND PEAK Crisp Chocolate 12pc,glico,4.5,0,Japan,,Yami,Chocolate,400,1600,1800
Kokuto-Iri Shio Ame 90g,kasugai,2.69,0,Japan,,Yami,Chocolate,400,1600,1076
Japan HI-CHEW 2021 Halloween Limited Small Package Super Fruity Flavour Gummy 86g,morinaga,3.85,0,Japan,,Yami,Chocolate,400,1600,1540
DORAEMO Marshmallow 36pc,i'm doraemon,22.9,0,Japan,,Yami,Chocolate,400,1600,9160
Brown Sugar Dried Plum Candy 160g,jinguan,4.39,0,Mainland China,,Yami,Chocolate,400,1600,1756
Hinamatsuri -Flower Soft Candy Box 22pcs,hananoya,16.99,0,Japan,,Yami,Chocolate,400,1600,6796
Shiroi Koibito Chocolat?? Box?? 36 Pieces?? Mix White and Black Chocolate,ishiya seika,50.4,0,Japan,,Yami,Chocolate,400,1600,20160
Meltykiss Tahiti Vanilla Chocolate 60g,meiji,5.89,0,Japan,,Yami,Chocolate,400,1600,2356
Half Baked Lava Chocolate Cake 180g,chikodo,6.89,0,Mainland China,,Yami,Chocolate,400,1600,2756
Passion Fruit Cream and Milk Chocolate Biscuits 110g,gastone lago,4.79,1,New Zealand,4,Yami,Chocolate,400,1600,1916
Breath Refreshing Gummy Peach 25 pcs,kobayashi,7.99,0,Japan,,Yami,Chocolate,400,1600,3196
Salt Charge Tablets 90g,kabaya,3.29,0,Japan,,Yami,Chocolate,400,1600,1316
OKINAWA Brown Sugar Candy 144g,kasugai,2.5,1,Japan,5,Yami,Chocolate,400,1600,1000
Hi-Chew Sweet and Sour Watermelon Chewy Candy 50g,morinaga,1.19,0,Japan,,Yami,Chocolate,400,1600,476
Gummy Candy Strawberry Flavor 50g,little jasmine,2.29,2,United States,3,Yami,Chocolate,400,1600,916
Stevia Sweetened Chocolate Covered Poprorn Dark Chocolate Caramel Popcorn,lilys,7.99,0,United States,,Yami,Chocolate,400,1600,3196
Dark Chocolate Cream Puff  69g,lotte japan,4.5,1,Japan,5,Yami,Chocolate,400,1600,1800
Cute cat's paw shape fruit flavour purple grape flavour 30g,senjaku,2.99,0,Japan,,Yami,Chocolate,400,1600,1196
BREATH CARE Mint 50 tablets,kobayashi,8.3,1,Japan,5,Yami,Chocolate,400,1600,3320
JAPAN Lozenges Blueberry 75g,ryukakusan,5.81,0,Japan,,Yami,Chocolate,400,1600,2324
Pok??mon Cola Flavored Chewing Candy 5sheets,lotte japan,2.9,0,Japan,,Yami,Chocolate,400,1600,1160
Candy Brown Sugar Milk 80g,uha,3.5,1,Japan,5,Yami,Chocolate,400,1600,1400
KIT KAT TOKYO Rum Raisin Flavor Chocolate Wafer 10pc,nestle,16.8,4,Japan,4.8,Yami,Chocolate,400,1600,6720
White Chocolate Cookie (14 pieces),sugar butter tree,25.9,10,Japan,5,Yami,Chocolate,400,1600,10360
Mary's Gracious Fancy Japanese Chocolate Gift Box 24pc,mary's,18.99,0,Japan,,Yami,Chocolate,400,1600,7596
Say Good Ginger Chews 200g,cheongwoo,3.99,0,Korea,,Yami,Chocolate,400,1600,1596
Crunchy Cashew Nougat 100g,golden bonbon,4.49,0,Canada,,Yami,Chocolate,400,1600,1796
Pocky Wholesome Whole Wheat Chocolate Almond Flavour 36g,glico,3.19,0,Japan,,Yami,Chocolate,400,1600,1276
Fruit Candy Muscat Flavor 48g,uha,1.65,0,Japan,,Yami,Chocolate,400,1600,660
Xylitol Children's Teeth Candy Three Flavors 100 Pieces 32g,lotte japan,5.6,0,Japan,,Yami,Chocolate,400,1600,2240
Coconut Jelly Candy 200g,nanguo,2.99,1,Mainland China,2,Yami,Chocolate,400,1600,1196
Chocolate  Brownie Crispy 90g,bruno,2.99,0,Japan,,Yami,Chocolate,25,100,74.75
Ginger Coconut Candy 200g,chun guang,3.89,0,Mainland China,,Yami,Chocolate,400,1600,1556
Valentine's Day Chocolate Gift Box 17pc,morozoff,29.99,0,Japan,,Yami,Chocolate,400,1600,11996
Chocolate Rice Cracker 40g,sugar butter tree,4.5,0,Japan,,Yami,Chocolate,400,1600,1800
KRACIE Breath Candy #Juicy Grape??32g,kracie,3.99,0,Japan,,Yami,Chocolate,400,1600,1596
Whisky Chocolate Cookies 12pc,ishiya seika,25.99,0,Japan,,Yami,Chocolate,400,1600,10396
RYUKAKUSAN Throat Refreshing Herbal Drops Yuzu Flavor 80g,ryukakusan,5.18,0,Japan,,Yami,Chocolate,400,1600,2072
Christmas Chocolate Can 40pc,tirol,12,0,Japan,,Yami,Chocolate,400,1600,4800
KIT KAT Save The Blue Ocean White Chocolate wafer 11pc,nestle,5.9,0,Japan,,Yami,Chocolate,400,1600,2360
Marosh grape soda fudge 50g,kanro,2.89,0,Japan,,Yami,Chocolate,400,1600,1156
Heart-shaped Fruit Juice Collagen Jelly White Peach Flavor 54g,kanro,2.9,0,Japan,,Yami,Chocolate,400,1600,1160
Chocolate Egg (Detective Conan Toy Included),furuta,4.99,13,Japan,4.7,Yami,Chocolate,400,1600,1996
HOKKAIDO Coconut Chocolate Barton Cookies 25pc,royce,16.79,0,Japan,,Yami,Chocolate,400,1600,6716
MILK17 Chocolate Milk Stick 200g,milk 17,10.44,6,Taiwan,4.7,Yami,Chocolate,400,1600,4176
KIT KAT OKINAWA Purple Sweet Potato Flavor Chocolate Wafer 10pc,nestle,16.8,2,Japan,4,Yami,Chocolate,400,1600,6720
Soft Green Tea Nougat 100g,golden bonbon,4.49,6,Canada,2.5,Yami,Chocolate,400,1600,1796
CHUNGUANG Durian Candy 180g,chun guang,2.99,0,Mainland China,,Yami,Chocolate,400,1600,1196
ASTRONOMY Valentine's day limited Chocolat 10pc,magi planet,38.99,0,Taiwan,,Yami,Chocolate,400,1600,15596
Pistachio Chocolate Rose Cookies 6pc,tulip rose,23,0,Japan,,Yami,Chocolate,400,1600,9200
Pie no Mi Deep Rich Chocolate Share Pack 315g,lotte japan,5.49,0,Japan,,Yami,Chocolate,400,1600,2196
Organic Dried Fruit Mango Whole Fruit Gummies  At least 95% Organic 99g,solely,5.59,0,United States,,Yami,Chocolate,400,1600,2236
HOKKAIDO Milk Candy Reduce Sugar 30% 88g,uha,3.5,0,Japan,,Yami,Chocolate,400,1600,1400
DORAEMON Chocolate Pie 2pc,tokyo banana,8.8,0,Japan,,Yami,Chocolate,400,1600,3520
"Cookies, Imported With Belgian Chocolate 154g",biscoff,4.39,2,United States,3.5,Yami,Chocolate,200,800,878
KIT KAT Chocolate Orange Waffle 10pc,nestle,7.99,0,Japan,,Yami,Chocolate,400,1600,3196
HOKKAIDO Almond Matcha Chocolate 190g,royce,18.5,2,Japan,4.5,Yami,Chocolate,400,1600,7400
Almond Nougat 100g,golden bonbon,4.49,2,Canada,1.5,Yami,Chocolate,400,1600,1796
Crispy Rice Filled Chocolate Chip Cookies,be & cheery,9.9,0,Mainland China,,Yami,Chocolate,200,800,1980
Jujube Nougat-Tropical 150g,golden bonbon,4.89,0,Canada,,Yami,Chocolate,400,1600,1956
Organic Dried Fruit Mango & Orange Whole Fruit Gummies  At least 95% Organic 99g,solely,5.59,1,United States,5,Yami,Chocolate,400,1600,2236
"Chocolate Covered Choclte Cvrd, Vanilla Sky114g",dream pops,6.49,0,United States,,Yami,Chocolate,200,800,1298
Chocolate Grass Fed Classic Milk Choc  At least 95% Organic 75g,alter eco,4.99,0,United States,,Yami,Chocolate,300,1200,1497
"Chocolate Black Truffle, 10-Pack  At least 95% Organic 120g",alter eco,8.99,0,United States,5,Yami,Chocolate,300,1200,2697
Coconut Cream and Dark Chocolate Biscuits 98g,gastone lago,4.79,3,New Zealand,3.3,Yami,Chocolate,400,1600,1916
HOKKAIDO Milk Candy Coffee Flavor 88g,uha,3.5,0,Japan,,Yami,Chocolate,400,1600,1400
Okinawa No Mineral Shio Ame 80g,meito,2.89,1,Japan,3,Yami,Chocolate,400,1600,1156
Bubble fruit candy soda flavor peach flavor Wenzhou orange flavor green apple flavor 80G,nobel,4.2,0,Japan,,Yami,Chocolate,400,1600,1680
JAPAN Original Lozenges 100g,ryukakusan,5.81,0,Japan,,Yami,Chocolate,400,1600,2324
Popsicle marshmallow grape flavor gum fruit qq candy 45g,be & cheery,4.9,0,Mainland China,,Yami,Chocolate,200,800,980
615 Plus Caramel Oat Ginger Chew 142g,cheongwoo,3.99,0,Korea,,Yami,Chocolate,400,1600,1596
?€?Hnamatsuri Limited Edition?€?Tyrolean Chocolate Box 20 pcs,tyrolean,6.99,0,Japan,,Yami,Chocolate,400,1600,2796
Soft Almond Nougat-Maple 100g,golden bonbon,4.49,0,Canada,,Yami,Chocolate,400,1600,1796
ASANO HAKKODA NAMA Chocolate Brownie 5pc,sato arpajon,19.99,0,Japan,,Yami,Chocolate,400,1600,7996
Disney Chocolate Strawberry 50g,disney,3.2,0,United States,,Yami,Chocolate,200,800,640
Popsicle marshmallow strawberry flavor gum fruit qq candy 45g,be & cheery,4.9,0,Mainland China,,Yami,Chocolate,200,800,980
HOKKAIDO Hazel Chocolate Wafer 12pc,royce,18.5,1,Japan,5,Yami,Chocolate,400,1600,7400
HOKKAIDO Nutty Chocolate Bars 6pc,royce,15.9,2,Japan,4.5,Yami,Chocolate,400,1600,6360
ANGEGE Valentine's day limited Chocolat 7pc,orange,14.99,0,Korea,,Yami,Chocolate,400,1600,5996
ANGEGE Valentine's day limited Chocolat 5pc,orange,9.99,0,Korea,,Yami,Chocolate,400,1600,3996
Jujube Nougat Bar 40g,golden bonbon,1.39,0,Canada,,Yami,Chocolate,400,1600,556
Christmas Tree Chocolate Gift Box 10pc Limited Edition,godiva,39,1,Belgium,2,Yami,Chocolate,400,1600,15600
Milk Almond Chocolate Bar with Yogurt Flavor,chu lu,8.99,0,Taiwan,,Yami,Chocolate,25,100,224.75
Apple Creamy Chocolate Cookies 10pc,sugar butter tree,18.99,0,Japan,,Yami,Chocolate,400,1600,7596
Frisk Neo Blueberry 35g,kracie,4.99,0,Japan,,Yami,Chocolate,400,1600,1996
Opala Chocolate Potato Chips Snacks 100g,oishi,4.79,0,Mainland China,,Yami,Chocolate,400,1600,1916
Pure Gummy Candy Orange ?? Grapefruit3 63g,kanro,2.99,0,Japan,,Yami,Chocolate,400,1600,1196
Chewing Breath Care Muscat Flavor Gummy 25pcs,kobayashi,7.99,1,Japan,5,Yami,Chocolate,400,1600,3196
Hokkaido Strawberry Condensed Lactose 60g,ribon,3.99,0,Japan,,Yami,Chocolate,400,1600,1596
KIT KAT HOKURIKU Red Bean Flavor Chocolate Wafer 10pc,nestle,16.8,1,Japan,5,Yami,Chocolate,400,1600,6720
HOKKAIDO  Limited Chocolate Marshmallow 85g,royce,14.9,2,Japan,5,Yami,Chocolate,400,1600,5960
Hi-Chew Sweet and Sour Chewy Candy 360g,morinaga,5.99,0,Japan,,Yami,Chocolate,400,1600,2396
UHA Mikakutang Strawberry Hard Candy 75g,uha,5.8,0,Japan,,Yami,Chocolate,400,1600,2320
Chocolate 50th anniversary limited 30pc,godiva,169.9,0,Belgium,,Yami,Chocolate,400,1600,67960
Throat Refreshing Herbal Drops Peach Flavor 80g,ryukakusan,6.23,0,Japan,,Yami,Chocolate,400,1600,2492
Neri Chu Energy Drink,heart,3.29,1,Japan,5,Yami,Chocolate,400,1600,1316
YOKOHAMA Strawberry Cheese Flavor Chocolate Wafer 10pc,nestle,16.8,1,Japan,5,Yami,Chocolate,400,1600,6720
Hi-Chew Tropical Mix Chewy Candy 360g,morinaga,6.49,0,Japan,,Yami,Chocolate,400,1600,2596
Say Good Ginger Chews - Mango 200g,cheongwoo,3.99,0,Korea,,Yami,Chocolate,400,1600,1596
Milk Almond Chocolate Bar with Strawberry Flavor,chu lu,8.99,0,Taiwan,,Yami,Chocolate,25,100,224.75
3 Chitose candy Special candy for Japanese 753 festival 93g,daimaruhonpo,10.99,1,Japan,5,Yami,Chocolate,25,100,274.75
"Banana Bites,Chocolate,Chewy At least 95% Organic 100g",barnana,5.89,0,United States,,Yami,Chocolate,200,800,1178
