Product_Name,Brand,Price,Reviews,Origin,Rate,Platform,Category
Delicious Mini Twist Sesame Flavor 500g,LZ,5.49,85,Mainland China,4.7,Yami,Rice Crust
Mini Egg Roll Original Flavor 114g,IMEI,3.69,1,Taiwan,4.0,Yami,Rice Crust
Purple Sweet Potato Egg Roll 500g,WEIQUAN,12.99,5,United States,4.2,Yami,Rice Crust
Color Flute Roll Chocolate Flavor 40g,MASTER KONG,1.49,29,Mainland China,4.8,Yami,Rice Crust
Party Wafers Dulce De Leche 250g,GASTONE LAGO,4.29,2,New Zealand,4.0,Yami,Rice Crust
Salted Egg Yolk Cookie Rolls 74g,TOKO,1.89,11,Japan,4.2,Yami,Rice Crust
Egg Roll Gift Pack 600g,IMEI,19.99,26,Taiwan,4.7,Yami,Rice Crust
Cassrole Potato Noodle 327g,TianXiaoHua,3.49,252,Mainland China,4.7,Yami,Rice Crust
"Spicy Hot Pot Noodles, 258g",YUANXIAN,2.49,1033,Mainland China,4.8,Yami,Rice Crust
Sour & Spicy Cold Noodles 250g,YUANXIAN,2.79,317,Mainland China,4.5,Yami,Rice Crust
Honey Butter Chip 60g,HAITAI,2.19,1215,Korea,4.7,Yami,Rice Crust
Matcha Latte Flavor Wafer 11pc,NESTLE,6,0,Japan,0.0,Yami,Rice Crust
Egg Roll Original 500g,WEIQUAN,12.99,18,United States,4.8,Yami,Rice Crust
Rolled Biscuit Salty Yolk Flavor  7.76oz,FULIN,4.79,8,Mainland China,4.1,Yami,Rice Crust
Roll Cake Vanilla 91g,BOURBON,2.69,9,Japan,4.4,Yami,Rice Crust
SizzlingI Cookies 283.5g,HANZHENGZUAN,3.69,6,Taiwan,4.7,Yami,Rice Crust
Delicious Mini Twist Brown Sugar Flavor 500g,LZ,5.49,125,Mainland China,4.7,Yami,Rice Crust
Delicious Mini Twist Sesame Flavor 500g,LZ,5.49,85,Mainland China,4.7,Yami,Rice Crust
Mini Egg Roll Original Flavor 114g,IMEI,3.69,1,Taiwan,4.0,Yami,Rice Crust
Cassrole Potato Noodle 327g,TianXiaoHua,3.49,252,Mainland China,4.7,Yami,Rice Crust
"Spicy Hot Pot Noodles, 258g",YUANXIAN,2.49,1033,Mainland China,4.8,Yami,Rice Crust
Sour & Spicy Cold Noodles 250g,YUANXIAN,2.79,317,Mainland China,4.5,Yami,Rice Crust
Honey Butter Chip 60g,HAITAI,2.19,1215,Korea,4.7,Yami,Rice Crust
Matcha Latte Flavor Wafer 11pc,NESTLE,6,0,Japan,0.0,Yami,Rice Crust
Sesame Paste Wide Vermicelli 268g,TianXiaoHua,3.49,67,Mainland China,4.7,Yami,Rice Crust
10 Limited flavor Wafer Christmas Package 25pc,NESTLE,65,0,Japan,0.0,Yami,Rice Crust
Lubera Egg Cookie 10pc,BOURBON,3,1,Japan,4.0,Yami,Rice Crust
Original Cigar Egg Roll 14pc,Yoku Moku,19,34,Japan,4.8,Yami,Rice Crust
Cheese Egg Roll 8pc,GRAMERCY NEW YORK,23.5,13,Japan,4.7,Yami,Rice Crust
Pistachio Chocolate Wafer 11pc,NESTLE,7.99,0,Japan,0.0,Yami,Rice Crust
KIT KAT TOKYO Rum Raisin Flavor Chocolate Wafer 10pc,NESTLE,16.8,4,Japan,4.8,Yami,Rice Crust
KIT KAT OKINAWA Purple Sweet Potato Flavor Chocolate Wafer 10pc,NESTLE,16.8,2,Japan,4.0,Yami,Rice Crust
KIT KAT Whole Wheat Cookie Flavor Waffle14pc,NESTLE,7.99,0,Japan,0.0,Yami,Rice Crust
KIT KAT HOKURIKU Red Bean Flavor Chocolate Wafer 10pc,NESTLE,16.8,1,Japan,5.0,Yami,Rice Crust
Strawberry Milk Flavor Wafer 12pc,kit kat,7.99,0,United States,0.0,Yami,Rice Crust
Wafer Biscuit Milk Flavor 118g,BESTORE,6.99,0,Mainland China,0.0,Yami,Rice Crust
Ramen Balls Leisure Snacks Spicy Taste 85g,BESTORE,4.99,0,Mainland China,0.0,Yami,Rice Crust
KIT KAT Chocolate Wafer Bars Heavy Matcha Flavor 13pc,NESTLE,7.99,0,Japan,0.0,Yami,Rice Crust
ISHIYA GINZA Milk Chocolate Egg Roll 8pc,ISHIYA SEIKA,16.99,0,Japan,0.0,Yami,Rice Crust
Pistachio Milfille  8pc,FRANCAIS,19.9,2,Japan,5.0,Yami,Rice Crust
Butter Salt Crisp 95g,CALBEE,9.99,0,Japan,0.0,Yami,Rice Crust
Peanut Flavor 400g 8 pcs,Hi Walk,39.9,9,Taiwan,4.7,Yami,Rice Crust
Sesame Flavor 400g 8 pcs,Hi Walk,39.9,6,Taiwan,3.8,Yami,Rice Crust
Butter Eggrolls (Rye) 140g/jar,KING OF BEARD,13.29,3,Mainland China,5.0,Yami,Rice Crust
KIT KAT geographical limited series Hokkaido small bean & strawberry chocolate wafer 10 pieces,NESTLE,16.8,0,Japan,0.0,Yami,Rice Crust
Sake Flavor Chocolate Wafer 8pc,kit kat,16.5,8,United States,5.0,Yami,Rice Crust
Caramel Crepe Stick 11pc,BOURBON,3.5,0,Japan,0.0,Yami,Rice Crust
HOKKAIDO Hazel Chocolate Wafer 12pc,ROYCE,18.5,1,Japan,5.0,Yami,Rice Crust
Coffee Mini Cut Wafer 12pc,NESTLE,7.99,0,Japan,0.0,Yami,Rice Crust
Melon Flavor Wafer 11pc,NESTLE,7.99,0,Japan,0.0,Yami,Rice Crust
Japanese KIT KAT: Variety Party Box (63 Pieces 21 Flavors),NESTLE,48,0,Japan,0.0,Yami,Rice Crust
KIT KAT SHIZUOKA WASABI Flavor Chocolate Wafer 10pc,NESTLE,16.8,2,Japan,5.0,Yami,Rice Crust
KIT KAT Chocolate Orange Waffle 10pc,NESTLE,7.99,0,Japan,0.0,Yami,Rice Crust
KIT KAT KYODO Grill Tea Flavor Chocolate Wafer 10pc,NESTLE,16.8,1,Japan,5.0,Yami,Rice Crust
ISHIYA GINZA White Chocolate Egg Roll 8pc,ISHIYA SEIKA,16.99,0,Japan,0.0,Yami,Rice Crust
Lemon Milfille 8pc,FRANCAIS,19.9,0,Japan,0.0,Yami,Rice Crust
CAPLICO Chocolate Strawberry Egg Roll 1pc,GLICO,3.5,0,Japan,0.0,Yami,Rice Crust
Butter Eggrolls (Original) 140g/jar,KING OF BEARD,13.29,4,Mainland China,4.5,Yami,Rice Crust
Valentine Day Limited Egg Roll Gift Box 10pc,Yoku Moku,45.9,0,Japan,0.0,Yami,Rice Crust
KIT KAT KYODO Matcha Flavor Chocolate Wafer 10pc,NESTLE,16.8,1,Japan,3.0,Yami,Rice Crust
River Snail Noodle 400g Gold Award in the Conch Noodles,HAOHUANLUO,4.39,1108,Mainland China,4.7,Yami,Rice Crust
KIT KAT HIROSHIMA Maple Chocolate Flavor Wafer 10pc,NESTLE,16.8,0,Japan,0.0,Yami,Rice Crust
FUJI Strawberry Cheese Cake Flavor Chocolate Wafer 8pc,kit kat,16.5,1,United States,5.0,Yami,Rice Crust
YOKOHAMA Strawberry Cheese Flavor Chocolate Wafer 10pc,NESTLE,16.8,1,Japan,5.0,Yami,Rice Crust
SHINSHU Red Apple Flavor Chocolate Wafer 10pc,NESTLE,16.8,1,Japan,5.0,Yami,Rice Crust
KIT KAT Wafer Bars Strawberry Flavor  13pc,NESTLE,7.99,0,Japan,0.0,Yami,Rice Crust
Nuts Milfille  8pc,FRANCAIS,19.9,7,Japan,4.7,Yami,Rice Crust
KYOSHU Strawberry Flavor Chocolate Wafer 12pc,kit kat,16.8,0,United States,0.0,Yami,Rice Crust
Casual Gift  Butter Biscuit Baton 10pc,Yoku Moku,18.9,0,Japan,0.0,Yami,Rice Crust
Sour Cream Onion Crisp 95g,CALBEE,9.99,2,Japan,4.5,Yami,Rice Crust
Crispy Fried Dough Twist Sesame Sweet Taste 160g,BESTORE,6.99,2,Mainland China,5.0,Yami,Rice Crust
Butter Eggrolls (Original&Rye Iron Box) 300g 15pcs,KING OF BEARD,56.99,0,Mainland China,0.0,Yami,Rice Crust
Chili Oil Wide Vermicelli 271g,TianXiaoHua,3.49,23,Mainland China,4.5,Yami,Rice Crust
PANPAN Wheat Crunch Chicken Flavor 105g,ASIA FOODS,1.79,272,Mainland China,4.8,Yami,Rice Crust
HengYang Instant Noodles Origina Flavor 300g,FENWEIXIANG,2.99,947,Mainland China,4.7,Yami,Rice Crust
Mimi Shrimp Flavored Chips 10 Packs 180g,aishang,2.99,153,Mainland China,4.7,Yami,Rice Crust
Chongqing Instant Hot Sour Noodles 300g,KINGS NOODLE,4.99,470,Mainland China,4.4,Yami,Rice Crust
GGE BBQ Cube Wheat Cracker 80g,WEILIH,1.89,401,Taiwan,4.6,Yami,Rice Crust
Soybean Snacks 360g,WEILONG,6.49,10,Mainland China,4.8,Yami,Rice Crust
Konjac Jelly Noodle,YUANXIAN,3.99,4,Mainland China,4.2,Yami,Rice Crust
"Spicy Hot Pot Noodles, 258g*5",YUANXIAN,10.99,8,Mainland China,5.0,Yami,Rice Crust
Potato Chips Garlic Roasted Oyster Flavor 70g,Lay's,2.49,17,Mainland China,4.6,Yami,Rice Crust
"Potato Chips Cucumber Flavor, 70g",Lay's,2.29,406,Mainland China,4.7,Yami,Rice Crust
Potato Chips Spicy Hot Pot Flavor 70g,Lay's,2.49,260,Mainland China,4.7,Yami,Rice Crust
GGE Seaweed Cracker 80g,WEILIH,1.89,192,Taiwan,4.6,Yami,Rice Crust
Potato Farm Hokkaido Premium Potato Chips Jaga Pokkuru 18g*10 Packs,CALBEE,17.99,104,Japan,4.8,Yami,Rice Crust
CALBEE MY POTE GARLIC HERB BUTTR 60g,CALBEE,1.49,18,Japan,4.4,Yami,Rice Crust
Rich Cut Chili Chips 54g (New and old packaging randomly sent),KOIKEYA,1.89,200,Japan,4.6,Yami,Rice Crust
Okinawa Ishigaki Island Wagyu Beef Curry Bibimbap Instant Delicious 160g,GYU-KAKU,4.99,1,Japan,5.0,Yami,Rice Crust
Korean Traditional Ginseng Chicken Stew Samgyetang 850g,MANIKER,11.99,253,Korea,4.4,Yami,Rice Crust
Sour&Spicy Hot Pot Noodle 310g,XIAOLONGKAN,4.99,3,Mainland China,5.0,Yami,Rice Crust
【Frozen】Cooked Beef with Onion in Sauce 170g,Yoshinoya,4.99,12,Japan,5.0,Yami,Rice Crust
Black Boba Tapioca Pearl 1000g,YFP,5.79,12,Mainland China,4.8,Yami,Rice Crust
Sour Cream Onion Chips 47g,Lay's,1.99,5,Mainland China,4.4,Yami,Rice Crust
PANPAN Wheat Crunch Spicy Chicken Flavor 105g,ASIA FOODS,1.89,162,Mainland China,4.7,Yami,Rice Crust
Potato Chips Sweet Basil Flavor 50g,Lay's,1.99,13,Mainland China,4.4,Yami,Rice Crust
JagaRico Potato Stick Sukiyaki Flavor 52g,CALBEE,2.09,47,Japan,4.9,Yami,Rice Crust
Kobe Wagyu Beef Curry Bibimbap Instant Delicious 160g,GYU-KAKU,5.29,1,Japan,5.0,Yami,Rice Crust
Potato Chips BBQ Flavor 47g,Lay's,1.99,4,Mainland China,4.2,Yami,Rice Crust
MY POTE Potato Chips Onion Soup 60g,CALBEE,1.49,40,Japan,4.2,Yami,Rice Crust
Instant Vermicelli 5packs -Spicy and Sour Flavor 525g,BAIJIA,5.99,201,Mainland China,4.2,Yami,Rice Crust
Shaanxi Cold Noodle Hot 168g,QINZONG,3.49,142,Mainland China,4.4,Yami,Rice Crust
Mimi Crab Flavored Chips 10 Packs 180g,aishang,2.49,132,Mainland China,4.6,Yami,Rice Crust
Glass Noodle Potato Starch 17.63oz,WANG FOOD,4.99,1,Korea,5.0,Yami,Rice Crust
Stax Original Flavor 90g,Lay's,3.29,0,Mainland China,0.0,Yami,Rice Crust
GGE Soy Sauce Ramen Wheat Cracker 80g,WEILIH,1.89,135,Taiwan,4.7,Yami,Rice Crust
Potato Chips Tomato Flavor 90g,Lay's,3.79,0,Mainland China,0.0,Yami,Rice Crust
MY POTE Potato Chips Himalayan Pink Salt 60g,CALBEE,1.49,42,Japan,4.4,Yami,Rice Crust
Shrimp Chips Sriracha Mayo 94g,CALBEE,2.29,1,Japan,5.0,Yami,Rice Crust
MY POTE White Truffle Potato Chips 60g,CALBEE,1.99,0,Japan,0.0,Yami,Rice Crust
Five Flavors Bags Combination Instant Vermicelli 5bags 538g,BAIJIA,5.49,117,Mainland China,4.6,Yami,Rice Crust
Whole Root Korean Ginseng Chicken Stew 900g,MANIKER,12.99,202,Korea,4.5,Yami,Rice Crust
【Editor's Pick】Hot Snacks,CALBEE,20.99,0,Japan,0.0,Yami,Rice Crust
Mung Bean Soup 350g,TAISUN,1.09,27,Taiwan,4.1,Yami,Rice Crust
Braised Beancurd Cumin Flavor 80g,LiXiaoMianEr,4.59,5,Mainland China,3.4,Yami,Rice Crust
Instant Vermicelli 5packs -Spicy and Hot Flavor 5 Packs,BAIJIA,4.99,95,Mainland China,4.3,Yami,Rice Crust
Broad Noodle Sesame Flavor 116g,DRAGONFLY BRAND,2.99,0,Mainland China,0.0,Yami,Rice Crust
Turtle Chip Choco Churos Flavor 160g,ORION,4.39,4,Korea,4.8,Yami,Rice Crust
Kimichi Ramen+Topokki 145g,YOPOKKI,3.99,1,Korea,5.0,Yami,Rice Crust
Braised Beancurd Clam Flavor 80g,LiXiaoMianEr,4.59,1,Mainland China,5.0,Yami,Rice Crust
Wide Instant Vermicelli Hot & Sour 131g,DRAGONFLY BRAND,2.99,0,Mainland China,0.0,Yami,Rice Crust
Buckwheat Flavor Cold Noodles with Sparkling Soup,SQ,7.99,4,Mainland China,4.5,Yami,Rice Crust
Instant Vermicelli 5packs -Spicy Flavor 5pcs 525g,BAIJIA,5.49,213,Mainland China,4.6,Yami,Rice Crust
Fresh Pasta Cuttlefish 220g,SAUTAO,2.59,13,Hong Kong,4.7,Yami,Rice Crust
Braised Beancurd Original Flavor 80g,LiXiaoMianEr,4.59,2,Mainland China,5.0,Yami,Rice Crust
Umaibo Corn Cracker Cheese Flavor 30 Pieces English Version,RISKA,6.69,17,Japan,4.9,Yami,Rice Crust
Saga Premium Kuroge Wagyu Curry 160G,GYU-KAKU,4.99,1,Japan,5.0,Yami,Rice Crust
Orion Turtle Chips Flamin Lime,ORION,4.89,0,Korea,0.0,Yami,Rice Crust
Miyazaki Kuroge Wagyu Beef Curry Bibimbap Instant Delicious 160g,GYU-KAKU,5.29,1,Japan,5.0,Yami,Rice Crust
Cold Noodle 468g,XIACHUFANG,3.99,9,Mainland China,4.2,Yami,Rice Crust
Baked Potato Slim 80g,HAITAI,1.89,137,Korea,4.5,Yami,Rice Crust
Potato Chips  Tomato Flavor 122g,V-loong,2.99,0,Mainland China,0.0,Yami,Rice Crust
Omi Wagyu Beef Curry Bibimbap Instant Delicious 160g,GYU-KAKU,5.29,3,Japan,4.7,Yami,Rice Crust
Japanese Shrimp Cracker 2.92oz,KAMEDA,3.49,1,Japan,5.0,Yami,Rice Crust
Konnyaku Sheet Noodle 218g,DDZZ,2.79,1,Mainland China,5.0,Yami,Rice Crust
Egg Great Original Flavor 180g,ZSXX,3.49,0,Mainland China,0.0,Yami,Rice Crust
Stax Cucumber Flavor 104g,Lay's,3.29,244,Mainland China,4.7,Yami,Rice Crust
LESLIE'S Banana Thins Honey Dipped 100g,LESLIE'S,1.99,1,Philippine,5.0,Yami,Rice Crust
GGE Wheat Cracker Original Ramen Flavor 80g,WEILIH,1.89,84,Taiwan,4.4,Yami,Rice Crust
Super Potato Chips Sour Cream & Onion 1.98oz,CALBEE,2.49,0,Japan,0.0,Yami,Rice Crust
Clover Chips BBQ Flavor 145g,LESLIE'S,2.29,0,Philippine,0.0,Yami,Rice Crust
Conch Shape Snack 300g,MIRAE BAKERY,3.99,0,Korea,0.0,Yami,Rice Crust
Clover Chips Cheese Flavor 145g,LESLIE'S,1.99,1,Philippine,5.0,Yami,Rice Crust
DF Sichuan Style Hot & Sour Instant Vermicelli 104g,DRAGONFLY BRAND,2.49,0,Mainland China,0.0,Yami,Rice Crust
SUKOYAKA 8 Grain Mix 907g,WISMETTAC,8.99,16,Japan,4.7,Yami,Rice Crust
Potato Chips Crispy Grilled Fish Flavor 70g,Lay's,2.49,0,Mainland China,0.0,Yami,Rice Crust
Salted Egg Yolk Fish Skin Crisps 105g,Golden Duck,7.99,0,Singapore,0.0,Yami,Rice Crust
Korean Snack Puffed Star Snack Macaroni 297g,ASSI BRAND,8.19,0,Korea,0.0,Yami,Rice Crust
Puffed Grain Snack-Round-Small 100g,JAYONE,3.69,0,Korea,0.0,Yami,Rice Crust
【Editor's Pick】Asian Salsa & Chips,OTHER BRANDS,6.99,0,Unclear,0.0,Yami,Rice Crust
DF Sichuan Style Hot & Spicy Instant Vermicelli 104g,DRAGONFLY BRAND,2.49,0,Mainland China,0.0,Yami,Rice Crust
BBQ Potato Straw Chips Tomato Flavor 80g,KAKA,4.69,0,Taiwan,0.0,Yami,Rice Crust
Jaga Chocolate Potato Chips 40g,BOURBON,2.49,17,Japan,4.6,Yami,Rice Crust
Oishi Seaweed Flavor Cracker 80g,OISHI,3.99,0,Mainland China,0.0,Yami,Rice Crust
Shrimp Snack Cheese Flavor,marco polo,1.59,0,Indonesia,0.0,Yami,Rice Crust
Chilli Po-ku Mushroom Bamboo Shoots Sauce 120g,OTHER BRANDS,3.69,0,Unclear,0.0,Yami,Rice Crust
Japanese Pride Potato Vege Flavor 63g,KOIKEYA,3.29,1,Japan,5.0,Yami,Rice Crust
BBQ Potato Straw Chips Tomato Flavor 80g,KAKA,4.69,0,Taiwan,0.0,Yami,Rice Crust
Jaga Chocolate Potato Chips 40g,BOURBON,2.49,17,Japan,4.6,Yami,Rice Crust
Puffed Grain Snack-Round-Small 100g,JAYONE,3.69,0,Korea,0.0,Yami,Rice Crust
Fried Paste 150g,OTHER BRANDS,3.69,0,Unclear,0.0,Yami,Rice Crust
Tapioca Pearl 1kg,YUEN CHUN,5.99,0,Malaysia,0.0,Yami,Rice Crust
Kon jac spicy and sour noodles 190g,mingzhu,2.39,35,Mainland China,4.5,Yami,Rice Crust
Oishi Seaweed Flavor Cracker 80g,OISHI,3.99,0,Mainland China,0.0,Yami,Rice Crust
Potato Chips BBQ Flavor 122g,V-loong,2.99,0,Mainland China,0.0,Yami,Rice Crust
Sapporo Corn Senbei Grilled 6pcs,YOSHIMI,14.99,6,Japan,4.8,Yami,Rice Crust
Shrimp Snack Original Flavor 70g,marco polo,1.59,0,Indonesia,0.0,Yami,Rice Crust
Sea Cucumber & Fish Maw Millet Porridge Golden Soup 250g,CAPTAIN JIANG,11.99,0,Mainland China,0.0,Yami,Rice Crust
JAGABEE KETCHUP 3P 90g,CALBEE,3.69,8,Japan,4.1,Yami,Rice Crust
NanChang Dried Noodles 190g,BAIJIA,1.65,26,Mainland China,4.7,Yami,Rice Crust
Potato Chips Fleur De Sel Flavor 100g TW,HUAYUAN,3.99,0,Taiwan,0.0,Yami,Rice Crust
【Editor's Pick】Asian Salsa & Chips,OTHER BRANDS,6.99,0,Unclear,0.0,Yami,Rice Crust
Peanut Butter Brownie Crispy 90g,BRUNO,2.99,0,Japan,0.0,Yami,Rice Crust
DF Sichuan Style Hot & Spicy Instant Vermicelli 104g,DRAGONFLY BRAND,2.49,0,Mainland China,0.0,Yami,Rice Crust
Mocha Brownie Crispy 90g,BRUNO,2.99,0,Japan,0.0,Yami,Rice Crust
Shrimp Bouillon Mix-Knor 2.5oz,KNORR,1.69,0,Taiwan,0.0,Yami,Rice Crust
Potato Chips Black Pepper & Chili Flavor 100g,HUAYUAN,3.99,0,Taiwan,0.0,Yami,Rice Crust
Vegetable Chips Barbecue 142g,PULP PANTRY,5.69,0,United States,0.0,Yami,Rice Crust
Potato Chips TW Popcorn Chicken Flavor 100g,HUAYUAN,3.99,0,Taiwan,0.0,Yami,Rice Crust
Buckwheat Chilled Noodles 320g,Mr. Lee,2.29,16,Mainland China,4.4,Yami,Rice Crust
Ya Potato Spicy Crayfish Flavor 70g,ORION,3.29,0,Korea,0.0,Yami,Rice Crust
Authentic Hot and Sour Noodles (5pcs) 525g,DINGDA,4.29,0,Mainland China,0.0,Yami,Rice Crust
Potato Chips Sauerkraut Flavor 28g,Lay's,2.49,22,Mainland China,4.5,Yami,Rice Crust
Sweet Chili Noodle,YUANXIAN,3.29,0,Mainland China,0.0,Yami,Rice Crust
Tapioca Pearl (Boba) 2.2lbs,DRAGONFLY BRAND,4.99,0,Mainland China,0.0,Yami,Rice Crust
Tapioca Pearl Boba Assorted Multi Color 250g,WuFuYuan,2.79,20,Taiwan,4.8,Yami,Rice Crust
Rick Cracker-Yuzu Flavor 80g,JAYONE,2.49,0,Korea,0.0,Yami,Rice Crust
Sweet Potato Crispy Crunch-Original Flavor 150g,YINGBO,7.69,0,Taiwan,0.0,Yami,Rice Crust
Sweet Potato Crispy Crunch-Pepper Flavor 150g,YINGBO,7.69,0,Taiwan,0.0,Yami,Rice Crust
Pepper Spicy Noodle Soup 77g,GaoQunSheng,3.29,32,Mainland China,4.6,Yami,Rice Crust
Spicy Seaweed Chips 57g,KOIKEYA,1.99,55,Japan,4.8,Yami,Rice Crust
Sweet Potatoes Purple Chips Ube 2.5oz,OTHER BRANDS,2.69,0,Unclear,0.0,Yami,Rice Crust
Chocolate  Brownie Crispy 90g,BRUNO,2.99,0,Japan,0.0,Yami,Rice Crust
Beef Broth Knorr 8oz,KNORR,4.99,0,Taiwan,0.0,Yami,Rice Crust
Potato Chips BBQ Flavor 100g,Zidi Potato,2.99,14,Mainland China,4.8,Yami,Rice Crust
Sweet Potato Crispy Crunch-Plum Flavor 150g,YINGBO,7.69,0,Taiwan,0.0,Yami,Rice Crust
Tapioca Pearls 12oz,DRAGONFLY BRAND,1.59,0,Mainland China,0.0,Yami,Rice Crust
LONG KOU TAIWAN Wide Noodle,LONG KOW,2.39,9,Mainland China,4.8,Yami,Rice Crust
QinQin-Crawfish Crakers (Thai Curry) 80g,CHINCHIN,1.69,0,Taiwan,4.8,Yami,Rice Crust
Karamucho Hot Chili Potato Sticks 40g,KOIKEYA,1.89,86,Japan,4.6,Yami,Rice Crust
Spicy Braised Instant Vermicelli With Pickled Cowpea 230g,YUMEI,4.29,1,Mainland China,3.0,Yami,Rice Crust
Spicy Sour Noodle,YUMEI,2.99,11,Mainland China,4.5,Yami,Rice Crust
Sweet Red-Bean Porridge 285g,OTTOGI,3.99,22,Korea,3.6,Yami,Rice Crust
Jagabee Lightly Salted 3p 3.18oz,CALBEE,3.89,2,Japan,5.0,Yami,Rice Crust
Beef Bone Stock 350ml,OTTOGI,2.89,69,Korea,4.4,Yami,Rice Crust
Milk Tea Pearl,ZHANYI,2.99,8,Mainland China,4.5,Yami,Rice Crust
Salted Egg Salmon Skin 105g,IRVINS,9.99,6,Singapore,4.7,Yami,Rice Crust
Salted Egg Salmon Skin 230g,IRVINS,17.99,4,Singapore,5.0,Yami,Rice Crust
Salted Egg Yolk Potato Ridges 105g,Golden Duck,7.99,1,Singapore,5.0,Yami,Rice Crust
Koikoya Potato Chips Hot Chili Seaweed Flavor,KOIKEYA,5.29,3,Japan,5.0,Yami,Rice Crust
Potato Chips Spicy Hot Chili 54g,KOIKEYA,2.49,60,Japan,4.5,Yami,Rice Crust
Crispy Ramen Snack Yakisoba Flavor 74g,BABYSTAR,1.69,6,Japan,4.5,Yami,Rice Crust
"CORN CHO Hazelnut Choco Flavor, 2.33 Oz",CROWN,2.39,63,Korea,4.6,Yami,Rice Crust
Cuttlefish Flavor Cold Noodles with Sparkling Soup,SQ,7.99,2,Mainland China,4.0,Yami,Rice Crust
GUAI GUAI Corn Cracker Creamy Coconut Flavor 52g,KWAN,1.49,37,Taiwan,4.7,Yami,Rice Crust
Kettle Chips Black Pepper Flavor 150g,CALBEE,4.69,5,Japan,5.0,Yami,Rice Crust
Potato Chips Seaweed Flavor 100g,Zidi Potato,2.99,9,Mainland China,4.9,Yami,Rice Crust
Barley Snack 150g,HAITAI,2.29,5,Korea,4.8,Yami,Rice Crust
Seaweed&Salt Potato Chips,CALBEE,2.19,48,Japan,4.7,Yami,Rice Crust
Wheat Chilled Noodles 320g,Mr. Lee,2.29,2,Mainland China,4.0,Yami,Rice Crust
Ramen Snack Tonkatsu Flavor 70g,BABYSTAR,2.09,4,Japan,4.5,Yami,Rice Crust
Potato Chips Lemon Flavor 42g,Lay's,1.99,1,Mainland China,5.0,Yami,Rice Crust
Crab Chips 50g,PALDO,1.29,50,Korea,4.6,Yami,Rice Crust
Sweet Corn Chips South American BBQ Style 90g,OISHI,2.79,62,Mainland China,4.7,Yami,Rice Crust
Brown Sugar Tapioca 300g,LongBall,12.99,0,Hong Kong,0.0,Yami,Rice Crust
Dried Pollack Soup 34g,OTTOGI,3.79,17,Korea,4.7,Yami,Rice Crust
Imo Karinto 140g,SAKAKIN,3.49,1,Japan,3.0,Yami,Rice Crust
Leisure Sweet Purple Yam Chips 100g  (New Packaging 100g),SHIBUYA,3.89,51,Japan,3.8,Yami,Rice Crust
CHUNGSOO BIBIMNANGMYUN 720g,HAITAI,5.99,2,Korea,4.5,Yami,Rice Crust
LAYS NPC MP(ORI+CC+LIME 2021Q3)70G*3,Lay's,10.99,5,Mainland China,5.0,Yami,Rice Crust
Potato Pancake Mix 200g,OTTOGI,4.79,7,Korea,4.3,Yami,Rice Crust
Mushroom Instant Soup Mix 4 Pack 12g,OTHER BRANDS,1.79,9,Unclear,4.7,Yami,Rice Crust
Lanzhou Potato Large Noodle 240g,HUOBA,4.19,281,Mainland China,4.5,Yami,Rice Crust
Popcorn Chips Kettle 198g,POPCORNERS,4.69,2,United States,5.0,Yami,Rice Crust
【Frozen】Noodle Japchae Original 210g,SHIRAKIKU,3.99,2,Japan,5.0,Yami,Rice Crust
Exotic Vegetable Chips Original 141g,TERRA CHIPS,6.49,1,United States,4.0,Yami,Rice Crust
Popcorn Chips White Cheddar 198g,POPCORNERS,4.29,1,United States,5.0,Yami,Rice Crust
Baked Shrimp Flavored Chips 113g,CALBEE,1.79,68,Japan,4.7,Yami,Rice Crust
Potato Chips(Honey Butter Flavor ) 50g,OISHI,2.89,49,Mainland China,4.9,Yami,Rice Crust
Sesame Cracker Sticks 70g,PALDO,1.49,20,Korea,4.5,Yami,Rice Crust
Energy 99 Egg Roll Creamy Corn Flavor 100g,Pei Tien,2.29,25,Taiwan,4.3,Yami,Rice Crust
Instant Noodle Pea Flavor 275g,YUMEI,4.99,5,Mainland China,4.2,Yami,Rice Crust
KARAMUCHO HOT CHILI PARTY BAG 175g,KOIKEYA,5.49,2,Japan,5.0,Yami,Rice Crust
Mixed Roots Chips Coriander Sea Salt 80g,JANS,2.99,20,United States,4.3,Yami,Rice Crust
BBQ Potato Chips Salted Egg Yolk 120g,KAKASHA,6.99,0,Japan,0.0,Yami,Rice Crust
Shrimp Crackers Hot Chili & Lime 85g,papatonk,3.99,4,Indonesia,4.2,Yami,Rice Crust
Glazed Cassava Chips Singkong SAOS Balado 160g,KUSUKA,2.99,21,Indonesia,3.9,Yami,Rice Crust
Potato French Fries BBQ Steak Flavor 70g,ORION,2.59,5,Korea,5.0,Yami,Rice Crust
Sweet Potatoes Orange Chips Yam 2.5oz,OTHER BRANDS,2.49,1,Unclear,5.0,Yami,Rice Crust
Salt Seaweed Potato Sticks 40g,KOIKEYA,1.69,8,Japan,4.4,Yami,Rice Crust
White Boba 300g,LongBall,12.99,1,Hong Kong,5.0,Yami,Rice Crust
Sweet Potato Fries 155g,SHIBUYA,4.19,30,Japan,3.5,Yami,Rice Crust
Capsicum Red Oil 100g,Dancing Chili,12.99,0,Taiwan,0.0,Yami,Rice Crust
Plantain Tortilla Chips Himalayan Pink Salt 113g,BARNANA,4.59,0,United States,0.0,Yami,Rice Crust
