Product_Name,Brand,Price,Reviews,Origin,Rate,Platform,Category
Picola Uji Matcha Latte Egg Roll 12 pc,YBC,2.49,3,Japan,5.0,Yami,Wafer
Fried Dough Twist Salt & Peeper Flavor 140g,guifaxiang,6.49,75,Mainland China,4.6,Yami,Wafer
Crispy Wafers Filled with Vanilla Cream 175g,LOACKER,3.09,3,Itlay,4.7,Yami,Wafer
Mint Flavored Chocolate Wafers 12 Pieces,NESTLE,5.99,2,Japan,4.0,Yami,Wafer
Small Twisted Bread BBQ Favor,WOLONG,2.89,3,Mainland China,5.0,Yami,Wafer
Mini Cream Wafers Peanuts+Strawberry+Chocolate Flavor  8bags,GARDEN,4.39,26,Hong Kong,4.7,Yami,Wafer
Rice Cracker Scallion Flavor 108g,SUWEI,1.59,3,Mainland China,4.3,Yami,Wafer
Choco Roll Taro Flavor 137g,IMEI,2.59,68,Taiwan,4.4,Yami,Wafer
Milk Egg Rolls 260g,RIMO,9.89,1,Japan,5.0,Yami,Wafer
Fruit Bar Chocolate 6pc,ROYCE,11.99,0,Japan,0.0,Yami,Wafer
Dark Chocolate Egg Roll 8pc Gift Set,Bluebird Travel,26.99,2,Taiwan,5.0,Yami,Wafer
Cigar Roll Cookie 20pcs Uji Matcha Flavor 20pc 200g,LIFANG,39.99,1,Taiwan,5.0,Yami,Wafer
Gourmet Butter Rolls Gift Set 252g,IMEI,24.99,2,Taiwan,3.5,Yami,Wafer
Gourmet Butter Rolls Gift Set 252g,IMEI,24.99,2,Taiwan,3.5,Yami,Wafer
Coconut Crispy Rolls Original Flavour 80g,AROI,2.59,11,Mainland China,4.7,Yami,Wafer
Spicy Rice Crust 210g,SHUDAOXIANG,3.49,12,Mainland China,4.4,Yami,Wafer
Pingdi Crisp Crust (Spicy Flavor) 120g,SONGSHAN,2.19,5,Mainland China,5.0,Yami,Wafer
ENLIEN Small Twist Seaweed Flavor 135g,EASE TASTE,2.29,18,Taiwan,4.5,Yami,Wafer
Wheat Crispy Crispy BBQ Flavor 170g,HUANGLAOWU,1.99,8,Mainland China,4.9,Yami,Wafer
Wheat Crispy Crispy Spicy 170g,HUANGLAOWU,1.99,12,Mainland China,5.0,Yami,Wafer
Party Hazelnut Sugar Free 213g,GASTONE LAGO,4.29,1,New Zealand,5.0,Yami,Wafer
Sticky Rice Cracker Crab Flavor 98g,yifen,3.49,5,Mainland China,4.4,Yami,Wafer
Crisp Twist (Sesame Flavor) 120g,Dao Xiang Cun,2.69,27,Mainland China,4.7,Yami,Wafer
Crisp Twist (Creamy Flavor) 120g,Dao Xiang Cun,2.69,58,Mainland China,4.7,Yami,Wafer
Scorched Rice Cracker 1000g,JAYONE,10.99,1,Korea,5.0,Yami,Wafer
Chinese Dough Twist Sweet&Spicy Flavor 280g,WOLONG,3.29,15,Mainland China,4.4,Yami,Wafer
Rice Cracker Saweet 99g,SANKO,2.29,2,Japan,5.0,Yami,Wafer
Rice Cracker Mix 102g,WAKABATO,2.59,7,Japan,3.0,Yami,Wafer
EZ Choice Assortment 700g,KHONG GUAN,8.69,2,Singapore,5.0,Yami,Wafer
FUYISHAN Handmade Egg Rolls Gift Box Original Flavor 475g,Fu Yishan,22.99,4,Taiwan,5.0,Yami,Wafer
Super Crispy Rice Crust Steak Flavor  210g,Wu Ming Xiao Zu,3.49,85,Mainland China,4.6,Yami,Wafer
MengAi Handmade Egg Rolls Sesame Flavor 108g,YANGHANG,2.93,2,Mainland China,4.0,Yami,Wafer
Egg Roll Sesame Flavor 454g,EULONG,8.99,6,Hong Kong,4.3,Yami,Wafer
Chocolate Roll Green Tea Flavor 273g,IMEI,4.59,3,Taiwan,5.0,Yami,Wafer
Chocolate Roll Strawberry Flavor 273g,IMEI,4.59,1,Taiwan,5.0,Yami,Wafer
DACHIXIONG Rice Cracker Diyu Spicy Flavor 90g,LIRAY,3.99,7,Mainland China,4.9,Yami,Wafer
ZHONHGWANG Original Flavor a Crisp Dough Twist 512g,ZHONGWANG,6.79,34,Mainland China,4.5,Yami,Wafer
Rice Crust Five Spices 200g,WOLONG,2.89,21,Mainland China,4.4,Yami,Wafer
Xiao Ma Hua Rose Flavor 450g【Use by 2021-03-04】,panxiangji,6.99,47,Mainland China,4.7,Yami,Wafer
Black Rice Crisps Sichuan Spicy 200g,WOLONG,4.99,51,Mainland China,4.6,Yami,Wafer
Ahh Cheese Snack 160g,RICHEESE,4.29,42,Indonesia,4.9,Yami,Wafer
Choco Roll Pudding Flavor 137g,IMEI,2.59,42,Taiwan,4.3,Yami,Wafer
Handmade  Tofu Snack 110g,JAYONE,3.63,39,Korea,4.3,Yami,Wafer
Millet Crust Sichuan Spicy 208g,WOLONG,4.29,27,Mainland China,4.2,Yami,Wafer
Salty Chicken Flavor Mini-fried Dough Twist 130g,ZHONGWANG,1.49,21,Mainland China,4.4,Yami,Wafer
Black Rice Crisps Five Spice 200g,WOLONG,4.99,25,Mainland China,4.0,Yami,Wafer
Millet Crust-Spicy 46g,Holidaycat,0.69,18,Mainland China,4.5,Yami,Wafer
HANZHENGXUAN Rice Cake (with Black Rice) 200g,HANZHENGZUAN,3.49,10,Taiwan,5.0,Yami,Wafer
HONG HONG Phoenix Rolls with Sea Salt 150g,HONGHONG,5.49,8,Mainland China,4.6,Yami,Wafer
Crackers Spicy Crayfish Flavor,GUOWANGSHIGUANG,3.59,4,Mainland China,4.8,Yami,Wafer
Matcha Bar Chocolate 6pc,ROYCE,11.99,0,Japan,0.0,Yami,Wafer
Black Sesame Filling Egg Roll 12pc,Bluebird Travel,29.99,2,Taiwan,5.0,Yami,Wafer
Barley Rice Cracker 600g,HANSANGGUNG,6.99,2,Korea,4.5,Yami,Wafer
"Twisted Roll Caramel Flavor, 512g",CHENJIWANGFU,5.59,5,Mainland China,5.0,Yami,Wafer
Egg Rolls Walnut Date Chinese Pancake Gift Set 426g,IMEI,32.99,2,Taiwan,5.0,Yami,Wafer
Chocolate Stick Maple Flavor 115g,MORINAGA,5.99,1,Japan,5.0,Yami,Wafer
Crispy Spicy Strick Spicy Flavor 138g,CHENJIWANGFU,1.69,14,Mainland China,4.7,Yami,Wafer
Raspberry-Yogurt 150g,LOACKER,3.09,7,Itlay,4.7,Yami,Wafer
Thailand Crispy Rice Snack 258g,XIANMEIYANGGUANG,3.69,6,Mainland China,4.8,Yami,Wafer
Ciqikou Chen Twist 300g,CHENCHANGYIN,3.49,4,Mainland China,4.2,Yami,Wafer
Salt twist 200g,CHENCHANGYIN,2.49,7,Mainland China,4.9,Yami,Wafer
Color Flute Roll Strawberry Flavor 40g,MASTER KONG,1.49,30,Mainland China,4.8,Yami,Wafer
Rice Cracker Salty Egg Flavor 60g,LIRAY,1.59,18,Mainland China,3.4,Yami,Wafer
ENLIEN Small Twist Brown Sugar 135g,EASE TASTE,2.29,16,Taiwan,4.9,Yami,Wafer
Dough Twist Spicy Flavor 96g,SUNGIVEN FOODS,1.69,12,Mainland China,4.2,Yami,Wafer
Variety Snack Pack 224g,WANT WANT,4.99,0,Taiwan,0.0,Yami,Wafer
Premier Handmade French Butter Egg Roll Original Flavor,KING OF BEARD,12.99,46,Mainland China,4.4,Yami,Wafer
Premier Handmade French Butter Egg Roll Rye Flavor,KING OF BEARD,12.99,0,Mainland China,4.3,Yami,Wafer
mini balm roll white cream 190g,BOURBON,4.99,16,Japan,4.6,Yami,Wafer
Egg Rolls Fragrant Cream 108g,MASTER KONG,3.99,0,Mainland China,4.7,Yami,Wafer
Ice Cone Snack Strawberry flavor 3pc 27g,SPOONZ,2.39,1,Singapore,5.0,Yami,Wafer
Chocolate Cookie Rolls 74g,TOKO,1.89,0,Japan,4.5,Yami,Wafer
Matcha Flavor Egg Rolls 60g,FRANZZI,1.49,7,Mainland China,3.4,Yami,Wafer
Original Eggrolls Cookies 384g,Serena,13.99,1,Taiwan,5.0,Yami,Wafer
RICE CRACKER&PEANUTS 220g,KANAZURU,4.09,2,Japan,5.0,Yami,Wafer
Rose Assortment 700g,KHONG GUAN,8.69,6,Singapore,4.8,Yami,Wafer
Egg Roll Biscuits Salty Egg Yolk Flavor 72g,MINCHER,3.99,57,Taiwan,4.1,Yami,Wafer
HJ Food Fried Dough Twist 3 Flavors in 1 312g,HUIJIFOOD,3.99,3,Mainland China,5.0,Yami,Wafer
HJ Food Fried Dough Twist Hot Crayfish Flavor 108g,HUIJIFOOD,1.39,0,Mainland China,4.5,Yami,Wafer
ZHONHGWANG Seaweed Flavor a Crisp Dough Twist 512g,ZHONGWANG,6.79,25,Mainland China,4.5,Yami,Wafer
Cheese Egg Rolls 260g,RIMO,9.89,0,Japan,0.0,Yami,Wafer
Sweet Cream Flavor Mini-fried Dough Twist 130g,ZHONGWANG,1.69,128,Mainland China,4.8,Yami,Wafer
Small Twisted Bread Mildfavor,WOLONG,2.89,1,Mainland China,4.0,Yami,Wafer
Sweet Sesame Flavor Mini-fried Dough Twist 130g,ZHONGWANG,1.69,85,Mainland China,4.7,Yami,Wafer
Fried Dough Twist Assorted Flavor 140g,guifaxiang,6.49,57,Mainland China,4.6,Yami,Wafer
Guoba Five Flavor 86g,KOUSHUIWA,2.99,71,Mainland China,4.4,Yami,Wafer
Soybean Milk Flavor Crispy Egg Roll 218g,KALUOKAMAN,3.89,16,Mainland China,4.9,Yami,Wafer
HANZHENGXUAN Rice Cake (Original) 200g,HANZHENGZUAN,3.49,26,Taiwan,4.9,Yami,Wafer
Egg Flavor Mini-Fried Dough Twist 100g,ZHONGWANG,1.79,44,Mainland China,4.6,Yami,Wafer
Black Rice Chips Spicy Flavor 100g,SHAERGE,1.49,33,Mainland China,4.2,Yami,Wafer
Roasted Black Rice with Pumpkin Seed  Almond 60g,JAYONE,2.49,34,Mainland China,4.2,Yami,Wafer
SXZ Hazelnut Chocolate 155g,TRIKOFOODS,2.79,29,Taiwan,4.4,Yami,Wafer
LIOUCIOU FU WEI Handmade Twisted Roll Seaweed Flavor 200g,LIOUCIOUFUWEI,3.89,14,Taiwan,4.8,Yami,Wafer
Rice Crust Five Spices 400g,WOLONG,5.69,27,Mainland China,4.1,Yami,Wafer
Sukura Strawberry Egg Rolls 260g,RIMO,9.89,0,Japan,0.0,Yami,Wafer
TAIYANG Sun Rice Crisp Hot 50g,xasunfood,0.99,30,Mainland China,3.9,Yami,Wafer
Fried Dough Twist Hawthorn Flavor 140g,guifaxiang,6.49,20,Mainland China,4.7,Yami,Wafer
Rice Cake (with 5 Grains) 200g,HANZHENGZUAN,3.49,13,Taiwan,4.8,Yami,Wafer
TAIYANG Sun Rice Chips Cumin Flavor 50g,xasunfood,0.99,24,Mainland China,3.4,Yami,Wafer
Crackers Crab Flavor and Egg Yolk Flavor,GUOWANGSHIGUANG,3.59,5,Mainland China,4.4,Yami,Wafer
Millet Crust Five Spice Flavor 208g,WOLONG,4.29,14,Mainland China,4.2,Yami,Wafer
Crisp Cumin Flavor 100g,GONGFU,2.49,0,Mainland China,0.0,Yami,Wafer
Rice Cracker Spicy Flavor 230g,KAQUCI,3.29,10,Mainland China,4.7,Yami,Wafer
KANGSHIFU Crispy Biscuit Toll(Seaweed) 384g,MASTER KONG,9.59,8,Mainland China,5.0,Yami,Wafer
Soy Milk Flavor Egg Roll,豆の年华,5.99,3,Mainland China,4.7,Yami,Wafer
Nutty Bar Chocolate 6pc,ROYCE,11.99,0,Japan,0.0,Yami,Wafer
Lava Egg Roll Durian Flavor 258g,YO MAN,3.89,2,Mainland China,4.0,Yami,Wafer
Cigar Roll Cookie Vanilla Cream Flavor 20pc 220g,LIFANG,39.99,0,Taiwan,0.0,Yami,Wafer
Lava Egg Roll Coconut Flavor 200g,OTHER BRANDS,3.29,2,Unclear,5.0,Yami,Wafer
Glutinous Rice Crust Salted Egg Flavor 210g,CYWY,5.19,11,Mainland China,4.5,Yami,Wafer
Spiced Twisted Roll 512g,CHENJIWANGFU,5.59,3,Mainland China,4.7,Yami,Wafer
Spicy Fish Roll,BEX,0.99,149,Mainland China,4.8,Yami,Wafer
Sauce Egg Roll Peanut flavor 200g,CHING TSE,25.99,12,Taiwan,4.9,Yami,Wafer
Original twist 200g,CHENCHANGYIN,2.49,13,Mainland China,5.0,Yami,Wafer
Party Duo Strawberry & Vanilla 220g,GASTONE LAGO,4.79,1,New Zealand,5.0,Yami,Wafer
Baked Wheat Waffer Chocolate  10.7g,BOURBON,1.89,20,Japan,4.0,Yami,Wafer
PREMIUM UMAIBO CHEESE,RISKA,3.99,4,Japan,4.8,Yami,Wafer
BiscuitI Cookies Eggroll 125g,FRAGANCE,2.99,5,Hong Kong,4.2,Yami,Wafer
Ice Cone Snack Chocolate flavor (box of 3) 27g,SPOONZ,2.39,2,Singapore,3.0,Yami,Wafer
Ice Cone Snack Banana flavor (box of 3) 27g,SPOONZ,2.39,11,Singapore,4.7,Yami,Wafer
PEKO WAFERS CHOCOLATE 97g,FUJIYA,4.39,12,Japan,5.0,Yami,Wafer
Vanilla Flavor Egg Rolls 102g,FRANZZI,1.99,4,Mainland China,4.5,Yami,Wafer
Chinese Dough Twist BBQ Flavor 280g,WOLONG,3.29,2,Mainland China,3.0,Yami,Wafer
Baked Wheat Biscuit (Furusato No Tsuki) 139g,KOMADORI,3.29,20,Japan,4.7,Yami,Wafer
5 Ren Egg Boro Biscuit 14g*5,IWAMOTO,1.69,19,Japan,4.5,Yami,Wafer
Flax Kernel Oatmeal Gift Box 456g,NATURAL,14.99,20,Taiwan,4.8,Yami,Wafer
Super Crispy Rice Crust Spicy Flavor 210g,Wu Ming Xiao Zu,3.49,83,Mainland China,4.8,Yami,Wafer
HJ Food Fried Dough Twist Brown Sugar Flavor 108g,HUIJIFOOD,1.39,31,Mainland China,4.4,Yami,Wafer
Sea Naviy Rice Cracker Egg Flavor 138g,SEANAVIY,4.29,0,Mainland China,0.0,Yami,Wafer
MengAi Handmade Egg Rolls Earl Grey Flavor 108g,YANGHANG,2.93,6,Mainland China,4.7,Yami,Wafer
ZHONHGWANG Seaweed Flavor a Crisp Dough Twist  235g,ZHONGWANG,4.09,3,Mainland China,5.0,Yami,Wafer
Egg Roll Milk Cream Flavor 180g,IMEI,4.59,3,Taiwan,5.0,Yami,Wafer
Chocolate Roll Taro Flavor 273g,IMEI,4.59,6,Taiwan,4.2,Yami,Wafer
Glutinous Rice Twist Seaweed Flavor 108g,AIYOMI,1.99,5,Mainland China,3.4,Yami,Wafer
ZHONHGWANG Honey Flavor a Crisp Dough Twist 512g,ZHONGWANG,6.79,35,Mainland China,4.9,Yami,Wafer
Rice Crust Spicy  200g,WOLONG,2.89,8,Mainland China,4.8,Yami,Wafer
Honey Dough Twist (original) 260g,Dao Xiang Cun,5.49,8,Mainland China,4.5,Yami,Wafer
Matcha Cream Cracker 98.18g,YAMAMASA-KOYAMAEN,7.99,21,Japan,4.6,Yami,Wafer
Exclusive Traditional Cookie Gift Box,Choi Heong Yuen Bakery of Macau,32.99,1,Macao,5.0,Yami,Wafer
Rice Chips 280g,kaqi,2.49,17,Mainland China,4.2,Yami,Wafer
Crisp Tomato Flavor 100g,GONGFU,2.49,0,Mainland China,0.0,Yami,Wafer
LIOUCIOU FU WEI Handmade Twisted Roll Wasabi Powder 200g,LIOUCIOUFUWEI,3.89,11,Taiwan,4.4,Yami,Wafer
Rice Crust Spicy 400g,WOLONG,5.69,59,Mainland China,4.4,Yami,Wafer
Salty Shallot Oil Flavor Mini-fried Dough Twist 130g,ZHONGWANG,1.69,88,Mainland China,4.6,Yami,Wafer
KANGSHIFU Crispy Biscuit Roll (Sesame) 384g,MASTER KONG,10.99,59,Mainland China,4.8,Yami,Wafer
KANGSHIFU Crispy Biscuit Roll (Rich Cream) 384g,MASTER KONG,10.99,40,Mainland China,4.6,Yami,Wafer
Seaweed Flavor Mini-Fried Dough Twist 100g,ZHONGWANG,1.79,55,Mainland China,4.6,Yami,Wafer
Fried Dough Twist Black Sesame Flavor 140g,guifaxiang,6.49,48,Unclear,4.8,Yami,Wafer
Egg Roll with Gift Box 425g,KHONG GUAN,8.69,30,Singapore,4.3,Yami,Wafer
Black Rice Crisps Hot Spicy 200g,WOLONG,4.99,47,Mainland China,4.2,Yami,Wafer
Yolk Rice Crust Crab Flavor 120g,SEANAVIY,3.49,38,Mainland China,4.0,Yami,Wafer
Pine Nuts & Tofu Snack 110g,JAYONE,3.63,34,Korea,4.4,Yami,Wafer
Choco Crepes 100g,GAVOTTES,16.99,0,France,0.0,Yami,Wafer
Black Rice Chips Shallot Flavor 100g,SHAERGE,1.49,30,Mainland China,4.2,Yami,Wafer
Guoba BBQ Flavor 86g,KOUSHUIWA,2.99,29,Mainland China,4.4,Yami,Wafer
Roasted Rice Snack Original 60g,JAYONE,2.49,28,JAYONE,4.5,Yami,Wafer
Onion & Tofu Snack 120g,JAYONE,3.63,25,Korea,4.4,Yami,Wafer
Green Tea Chocolate Roll 137g,IMEI,2.59,20,Taiwan,4.2,Yami,Wafer
Crackers Rattan Pepper Hot Pot Flavor,GUOWANGSHIGUANG,3.59,5,Mainland China,5.0,Yami,Wafer
Crispy Wafers Filled with Hazelnut Cream 175g,LOACKER,3.09,12,Itlay,4.9,Yami,Wafer
Vegetable Rice Cracker Spicy Flavor 230g,KAQUCI,3.29,11,Mainland China,4.6,Yami,Wafer
DACHIXIONG Glutinous Millet Rice Cracker Spicy 260g,LIRAY,3.39,17,Mainland China,4.4,Yami,Wafer
WANG Korean Sweeten Rice Bar 110g,WANG FOOD,1.59,13,Korea,4.5,Yami,Wafer
Sea Naviy Sticky Rice Crust Seafood Flavor 120g,SEANAVIY,3.49,13,Mainland China,4.3,Yami,Wafer
Dough Twist with Brown Sugar 500g,LAOJIEKOU,5.99,4,Mainland China,4.5,Yami,Wafer
Coconut Rolls Durian Flavor 108g,YO MAN,3.49,4,Mainland China,5.0,Yami,Wafer
Brown Sugar Twist 160g,BESTORE,2.29,2,Mainland China,5.0,Yami,Wafer
Spicy Boy Rice Cracker Spicy Flavor  65g,QINYI,1.29,9,Mainland China,4.3,Yami,Wafer
Coconut Roll Original Flavor 108g,YO MAN,3.39,4,Mainland China,4.5,Yami,Wafer
Peanut Filling Egg Roll 12pc Gift Set,Bluebird Travel,29.99,4,Taiwan,4.8,Yami,Wafer
Tartary Buckwheat slices Sauce Flavor,yifen,1.89,4,Mainland China,4.5,Yami,Wafer
Egg Roll Mix 12/pk,Bluebird Travel,39.99,0,Mainland China,0.0,Yami,Wafer
Lava Egg Roll Coconut Flavor 336g,MAIDILI,4.49,2,Mainland China,5.0,Yami,Wafer
Crab Yolk and Egg Yolk Crispy Rice 75g,BESTORE,1.79,3,Mainland China,5.0,Yami,Wafer
Matcha Egg Roll 5pc,BOURBON,2.99,1,Japan,3.0,Yami,Wafer
Cigar Roll Cookie Black Forest Mocha Flavor 20pc 200g,LIFANG,39.99,1,Taiwan,4.0,Yami,Wafer
Chocolate Egg Roll 36g,BOURBON,2.99,1,Japan,5.0,Yami,Wafer
Sticky Rice Cracker Spicy Flavor 98g,yifen,3.59,3,Mainland China,5.0,Yami,Wafer
Sticky Rice Cracker Cajun Flavor 60g,yifen,1.69,8,Mainland China,4.6,Yami,Wafer
Glutinous rice crispbread salted egg yolk flavor 108g,THREE SQUIRRELS,3.69,13,Mainland China,4.2,Yami,Wafer
Eggrolls Original Flavor 454g,HUAMEI,11.99,5,Mainland China,4.8,Yami,Wafer
Mini Crisp Twist (Brown Sugar) 120g,Dao Xiang Cun,3.29,82,Mainland China,4.6,Yami,Wafer
Shallot Flavor Egg Rolls 102g,FRANZZI,1.99,13,Mainland China,3.8,Yami,Wafer
KANGSHIFU Crispy Biscuit Roll 108g,MASTER KONG,3.99,12,Mainland China,5.0,Yami,Wafer
Blossom Assortment 700g,KHONG GUAN,8.69,2,Singapore,4.5,Yami,Wafer
Millet Rice Cracker Spicy Flavor 280g,Xiongyiwu,4.19,23,Mainland China,4.3,Yami,Wafer
Cheese Bites Crispy Grain Roll 30g,OUMA,1.49,3,Korea,4.7,Yami,Wafer
Egg Roll Biscuits Scallion Flavor 72g,MINCHER,3.99,34,Taiwan,4.3,Yami,Wafer
HJ Food Fried Dough Twist Salted Yolk Flavor 108g,HUIJIFOOD,1.39,66,Mainland China,4.5,Yami,Wafer
Rice Roll Real Coconut Milk Original Flavor 100g,COCO,3.29,10,Thailand,4.9,Yami,Wafer
MengAi Handmade Egg Rolls Deep Sea Shrimp Flavor 108g,YANGHANG,2.93,3,Mainland China,4.7,Yami,Wafer
ZHONHGWANG Salt & Pepper Flavor a Crisp Dough Twist 235g,ZHONGWANG,4.09,5,Mainland China,4.8,Yami,Wafer
ZHONHGWANG Honey Flavor a Crisp Dough Twist 235g,ZHONGWANG,4.09,6,Mainland China,4.7,Yami,Wafer
DACHIXIONG Rice Cracker Egg Yolk Flavor 90g,LIRAY,3.99,7,Mainland China,4.7,Yami,Wafer
ZHONHGWANG Sesame Flavor a Crisp Dough Twist  512g,ZHONGWANG,6.79,48,Mainland China,4.6,Yami,Wafer
Millet Crisp Crust 65g,WEILONG,1.89,9,Mainland China,4.8,Yami,Wafer
Sweet&Spicy Flavor Mini-fried Dough Twist 130g,ZHONGWANG,2.29,7,Mainland China,4.7,Yami,Wafer
Twisted Roll Original Flavor 450g,panxiangji,6.99,1,Mainland China,4.0,Yami,Wafer
Black Rice Chips Shallot Flavor 100g,SHAERGE,1.49,30,Mainland China,4.2,Yami,Wafer
Roasted Rice Snack Original 60g,JAYONE,2.49,28,JAYONE,4.5,Yami,Wafer
Onion & Tofu Snack 120g,JAYONE,3.63,25,Korea,4.4,Yami,Wafer
Green Tea Chocolate Roll 137g,IMEI,2.59,20,Taiwan,4.2,Yami,Wafer
Crackers Rattan Pepper Hot Pot Flavor,GUOWANGSHIGUANG,3.59,5,Mainland China,5.0,Yami,Wafer
Vegetable Rice Cracker Spicy Flavor 230g,KAQUCI,3.29,11,Mainland China,4.6,Yami,Wafer
Sea Naviy Sticky Rice Crust Seafood Flavor 120g,SEANAVIY,3.49,13,Mainland China,4.3,Yami,Wafer
Tartary Buckwheat slices Sauce Flavor,yifen,1.89,4,Mainland China,4.5,Yami,Wafer
Egg Roll Mix 12/pk,Bluebird Travel,39.99,0,Mainland China,0.0,Yami,Wafer
Matcha Egg Roll 5pc,BOURBON,2.99,1,Japan,3.0,Yami,Wafer
Cigar Roll Cookie Black Forest Mocha Flavor 20pc 200g,LIFANG,39.99,1,Taiwan,4.0,Yami,Wafer
Sticky Rice Cracker Spicy Flavor 98g,yifen,3.59,3,Mainland China,5.0,Yami,Wafer
Sticky Rice Cracker Cajun Flavor 60g,yifen,1.69,8,Mainland China,4.6,Yami,Wafer
Glutinous rice crispbread salted egg yolk flavor 108g,THREE SQUIRRELS,3.69,13,Mainland China,4.2,Yami,Wafer
Eggrolls Original Flavor 454g,HUAMEI,11.99,5,Mainland China,4.8,Yami,Wafer
Twist Cracker Sweet Spicy Flavor 160g,CHENJIWANGFU,1.99,19,Mainland China,4.8,Yami,Wafer
Twist Seaweed Flavor 160g,CHENJIWANGFU,1.99,8,Mainland China,4.9,Yami,Wafer
Spicy twist 200g,CHENCHANGYIN,2.49,8,Mainland China,4.6,Yami,Wafer
Color Flute Roll Melon Flavor 40g,MASTER KONG,1.49,19,Mainland China,4.7,Yami,Wafer
TAIYANG Millet Crisp Beef Flavor 50g,xasunfood,0.99,53,Mainland China,4.6,Yami,Wafer
Dough Twist Scallion Flavor 96g,SUNGIVEN FOODS,1.69,12,Mainland China,4.4,Yami,Wafer
Matcha Cookie Rolls 74g,TOKO,1.79,4,Japan,4.0,Yami,Wafer
Coconut Flavor Egg Rolls 102g,FRANZZI,1.99,2,Mainland China,3.5,Yami,Wafer
Matcha Flavor Egg Rolls 102g,FRANZZI,1.99,5,Mainland China,2.4,Yami,Wafer
Vanilla Flavor Egg Rolls 60g,FRANZZI,1.49,4,Mainland China,3.8,Yami,Wafer
Corn Snack 67g,SAMYANG,1.29,2,Korea,4.5,Yami,Wafer
Millet Cracker Spicy Flavor 280g,Xiongyiwu,4.19,10,Mainland China,4.7,Yami,Wafer
Rice Cracker 280g,Xiongyiwu,4.19,6,Mainland China,5.0,Yami,Wafer
Egg Roll Biscuits Salty Black Garlic Flavor 72g,MINCHER,2.99,5,Taiwan,5.0,Yami,Wafer
Sea Naviy Rice Cracker Sichuan Hot Pot Flavor 138g,SEANAVIY,4.29,2,Mainland China,5.0,Yami,Wafer
Glutinous Rice Twist Scallion Flavor  108g,AIYOMI,1.99,33,Mainland China,4.2,Yami,Wafer
ZHONHGWANG Salt & Peeper Flavor a Crisp Dough Twist 512g,ZHONGWANG,6.79,45,Mainland China,4.2,Yami,Wafer
Rice Crust Hot Spicy 200g,WOLONG,2.89,12,Mainland China,4.2,Yami,Wafer
Chinese Dough Twist Spicy Flavor 208g,WOLONG,3.29,1,Mainland China,5.0,Yami,Wafer
Chinese Dough Twist BBQ Flavor 208g,WOLONG,3.29,0,Mainland China,0.0,Yami,Wafer
